FLOW_DATE,RESERVOIR,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS
2014-10-08,Kabini,18.91,2283.07,1826,3230
2014-10-09,Kabini,18.85,2282.97,2485,3130
2014-10-10,Kabini,18.79,2282.88,2576,3130
2014-10-11,Kabini,18.7,2282.73,2140,3130
2014-10-12,Kabini,18.72,2282.77,3519,3130
2014-10-13,Kabini,18.7,2282.73,2140,3130
2014-10-14,Kabini,18.65,2282.66,1918,2763
2014-10-15,Kabini,18.54,2282.48,1522,2730
2014-10-16,Kabini,18.45,2282.33,1739,2730
2014-10-17,Kabini,18.38,2282.23,1909,2538
2014-10-18,Kabini,18.32,2282.12,1829,2530
2014-10-19,Kabini,18.3,2282.09,2409,2530
2014-10-20,Kabini,18.27,2282.05,2336,2530
2014-10-21,Kabini,18.24,2282,2263,2530
2014-10-22,Kabini,18.17,2281.88,1788,2530
2014-10-23,Kabini,18.07,2281.71,1438,2530
2014-10-24,Kabini,18.01,2281.61,1927,2530
2014-10-25,Kabini,18.07,2281.72,3393,2530
2014-10-26,Kabini,18.24,2282,4314,2263
2014-10-27,Kabini,18.35,2282.17,3360,2030
2014-10-28,Kabini,18.38,2282.23,2562,2030
2014-10-29,Kabini,18.4,2282.25,1972,1730
2014-10-30,Kabini,18.42,2282.28,2420,2105
2014-10-31,Kabini,18.33,2282.15,1484,2330
2014-11-01,Kabini,18.23,2281.98,1298,2430
2014-11-02,Kabini,18.1,2281.76,983,2400
2014-11-03,Kabini,17.97,2281.55,1052,2440
2014-11-04,Kabini,17.84,2281.33,982,2440
2014-11-05,Kabini,17.69,2281.09,842,2440
2014-11-06,Kabini,17.54,2280.84,792,2440
2014-11-07,Kabini,17.39,2280.58,734,2440
2014-11-08,Kabini,17.22,2280.30,597,2440
2014-11-09,Kabini,17.07,2280.04,658,2365
2014-11-10,Kabini,16.91,2279.76,567,2350
2014-11-11,Kabini,16.75,2279.48,567,2350
2014-11-12,Kabini,16.58,2279.18,444,2350
2014-11-13,Kabini,16.47,2278.99,1081,2260
2014-11-14,Kabini,16.32,2278.73,646,2250
2014-11-15,Kabini,16.21,2278.53,1033,2250
2014-11-16,Kabini,16.1,2278.33,1033,2250
2014-11-17,Kabini,15.95,2278.05,517,2250
2014-11-18,Kabini,15.79,2277.76,463,2250
2014-11-19,Kabini,15.61,2277.45,337,2250
2014-11-20,Kabini,15.44,2277.14,337,2250
2014-11-21,Kabini,15.27,2276.82,284,2250
2014-11-22,Kabini,15.1,2276.52,307,2138
2014-11-23,Kabini,14.95,2276.24,296,2000
2014-11-24,Kabini,14.81,2275.98,323,1900
2014-11-25,Kabini,14.67,2275.72,337,1900
2014-11-26,Kabini,14.5,2275.42,335,2150
2014-11-27,Kabini,14.33,2275.11,272,2150
2014-11-28,Kabini,14.18,2274.82,284,2028
2014-11-29,Kabini,14.02,2274.53,261,2000
2014-11-30,Kabini,13.87,2274.25,274,1950
2014-12-01,Kabini,13.73,2273.98,287,1900
2014-12-02,Kabini,13.73,2273.98,287,1900
2014-12-03,Kabini,13.44,2273.44,297,1900
2014-12-04,Kabini,13.29,2273.17,296,1900
2014-12-05,Kabini,13.16,2272.91,371,1900
2014-12-06,Kabini,13.04,2272.69,358,1621
2014-12-07,Kabini,12.94,2272.50,317,1400
2014-12-08,Kabini,12.85,2272.32,377,1400
2014-12-09,Kabini,12.76,2272.16,448,1350
2014-12-10,Kabini,12.76,2272.16,448,1350
2014-12-11,Kabini,12.75,2272.14,1354,1290
2014-12-12,Kabini,12.94,2272.50,3317,1080
2014-12-13,Kabini,13.02,2272.65,2050,1080
2014-12-14,Kabini,13.26,2273.10,3876,1080
2014-12-15,Kabini,13.52,2273.60,4237,1080
2014-12-16,Kabini,13.84,2274.20,4837,1050
2014-12-17,Kabini,14.07,2274.62,3735,1050
2014-12-18,Kabini,14.25,2274.95,3174,1050
2014-12-19,Kabini,14.36,2275.15,1871,550
2014-12-20,Kabini,14.44,2275.30,1060,50
2014-12-21,Kabini,14.5,2275.42,871,50
2014-12-22,Kabini,14.53,2275.47,432,50
2014-12-23,Kabini,14.55,2275.50,306,50
2014-12-24,Kabini,14.56,2275.53,306,50
2014-12-25,Kabini,14.58,2275.56,306,50
2014-12-26,Kabini,14.6,2275.59,306,50
2014-12-27,Kabini,14.62,2275.63,369,50
2014-12-28,Kabini,14.63,2275.66,306,50
2014-12-29,Kabini,14.65,2275.69,306,50
2014-12-30,Kabini,14.67,2275.73,369,50
2014-12-31,Kabini,14.67,2275.73,369,50
2015-01-01,Kabini,13.73,2273.98,287,1900
2015-01-02,Kabini,14.73,2275.83,306,50
2015-01-03,Kabini,14.75,2275.87,369,50
2015-01-04,Kabini,14.77,2275.91,369,50
2015-01-05,Kabini,14.78,2275.94,306,50
2015-01-06,Kabini,14.81,2275.98,369,50
2015-01-07,Kabini,14.83,2276.02,371,50
2015-01-08,Kabini,14.84,2276.05,309,50
2015-01-09,Kabini,14.87,2276.09,372,50
2015-01-10,Kabini,14.89,2276.13,372,50
2015-01-11,Kabini,14.91,2276.16,309,50
2015-01-12,Kabini,14.92,2276.19,309,50
2015-01-13,Kabini,14.94,2276.22,309,50
2015-01-14,Kabini,14.95,2276.25,309,50
2015-01-15,Kabini,14.97,2276.28,309,50
2015-01-16,Kabini,14.99,2276.31,309,50
2015-01-17,Kabini,15.0,2276.33,309,50
2015-01-18,Kabini,15.01,2276.35,245,50
2015-01-19,Kabini,15.03,2276.38,309,50
2015-01-20,Kabini,15.04,2276.41,309,50
2015-01-21,Kabini,15.05,2276.43,245,50
2015-01-22,Kabini,15.07,2276.46,309,50
2015-01-23,Kabini,15.08,2276.48,245,50
2015-01-24,Kabini,15.08,2276.48,245,50
2015-01-25,Kabini,15.11,2276.53,245,50
2015-01-26,Kabini,15.12,2276.55,245,50
2015-01-27,Kabini,15.14,2276.58,309,50
2015-01-28,Kabini,15.15,2276.60,246,50
2015-01-29,Kabini,15.16,2276.62,245,50
2015-01-30,Kabini,15.17,2276.64,245,50
2015-01-31,Kabini,15.17,2276.65,182,50
2015-02-01,Kabini,15.18,2276.66,182,50
2015-02-02,Kabini,15.19,2276.68,253,50
2015-02-03,Kabini,15.2,2276.69,190,50
2015-02-04,Kabini,15.2,2276.70,190,50
2015-02-05,Kabini,15.2,2276.70,126,50
2015-02-06,Kabini,15.2,2276.70,126,50
2015-02-07,Kabini,15.21,2276.71,189,50
2015-02-08,Kabini,15.21,2276.71,126,50
2015-02-09,Kabini,15.21,2276.71,126,50
2015-02-10,Kabini,15.21,2276.71,126,50
2015-02-11,Kabini,15.21,2276.72,190,50
2015-02-12,Kabini,15.21,2276.72,126,50
2015-02-13,Kabini,15.21,2276.72,126,50
2015-02-14,Kabini,15.21,2276.72,126,50
2015-02-15,Kabini,15.21,2276.72,126,50
2015-02-16,Kabini,15.21,2276.71,159,146
2015-02-17,Kabini,15.16,2276.63,119,550
2015-02-18,Kabini,15.1,2276.51,141,825
2015-02-19,Kabini,15.05,2276.43,127,555
2015-02-20,Kabini,15.05,2276.43,126,50
2015-02-21,Kabini,15.05,2276.42,103,90
2015-02-22,Kabini,15.03,2276.39,126,240
2015-02-23,Kabini,15.0,2276.34,149,390
2015-02-24,Kabini,14.95,2276.25,103,598
2015-02-25,Kabini,14.84,2276.05,107,1299
2015-02-26,Kabini,14.7,2275.78,116,1740
2015-02-27,Kabini,14.57,2275.54,117,1550
2015-02-28,Kabini,14.48,2275.38,139,1069
2015-03-01,Kabini,14.41,2275.24,145,950
2015-03-02,Kabini,14.32,2275.09,125,950
2015-03-03,Kabini,14.24,2274.94,128,950
2015-03-04,Kabini,14.19,2274.84,444,950
2015-03-05,Kabini,14.11,2274.69,132,950
2015-03-06,Kabini,14.03,2274.55,128,883
2015-03-07,Kabini,13.97,2274.43,119,750
2015-03-08,Kabini,13.96,2274.41,305,313
2015-03-09,Kabini,13.95,2274.40,305,250
2015-03-10,Kabini,13.94,2274.38,586,594
2015-03-11,Kabini,13.87,2274.24,221,977
2015-03-12,Kabini,13.78,2274.09,182,1000
2015-03-13,Kabini,13.7,2273.93,123,1000
2015-03-14,Kabini,13.61,2273.77,127,1000
2015-03-15,Kabini,13.53,2273.61,126,1000
2015-03-16,Kabini,13.45,2273.46,188,1000
2015-03-17,Kabini,13.43,2273.42,158,290
2015-03-18,Kabini,13.4,2273.38,158,290
2015-03-19,Kabini,13.38,2273.33,96,290
2015-03-20,Kabini,13.35,2273.28,95,290
2015-03-21,Kabini,13.32,2273.23,95,290
2015-03-22,Kabini,13.3,2273.18,95,290
2015-03-23,Kabini,13.27,2273.13,95,290
2015-03-24,Kabini,13.24,2273.08,95,290
2015-03-25,Kabini,13.22,2273.03,95,290
2015-03-26,Kabini,13.19,2272.98,97,290
2015-03-27,Kabini,13.14,2272.89,110,540
2015-03-28,Kabini,13.08,2272.76,128,800
2015-03-29,Kabini,13.01,2272.63,128,800
2015-03-30,Kabini,12.93,2272.48,122,915
2015-03-31,Kabini,12.84,2272.30,75,1050
2015-04-01,Kabini,12.74,2272.12,75,1050
2015-04-02,Kabini,12.65,2271.94,122,1050
2015-04-03,Kabini,12.55,2271.75,86,1050
2015-04-04,Kabini,12.46,2271.56,85,1050
2015-04-05,Kabini,12.37,2271.39,101,950
2015-04-06,Kabini,12.29,2271.22,101,950
2015-04-07,Kabini,12.22,2271.09,324,940
2015-04-08,Kabini,12.15,2270.94,215,940
2015-04-09,Kabini,12.09,2270.82,98,640
2015-04-10,Kabini,12.07,2270.78,305,390
2015-04-11,Kabini,12.08,2270.80,698,440
2015-04-12,Kabini,12.1,2270.85,870,440
2015-04-13,Kabini,12.12,2270.88,756,440
2015-04-14,Kabini,12.12,2270.88,584,440
2015-04-15,Kabini,12.11,2270.87,527,440
2015-04-16,Kabini,12.09,2270.83,355,440
2015-04-17,Kabini,12.06,2270.77,241,440
2015-04-18,Kabini,12.03,2270.70,242,519
2015-04-19,Kabini,11.96,2270.56,346,1003
2015-04-20,Kabini,11.86,2270.37,206,1150
2015-04-21,Kabini,11.77,2270.17,149,1150
2015-04-22,Kabini,11.67,2269.98,208,1150
2015-04-23,Kabini,11.54,2269.70,174,1150
2015-04-24,Kabini,11.49,2269.61,231,1050
2015-04-25,Kabini,11.44,2269.50,129,603
2015-04-26,Kabini,11.41,2269.43,289,540
2015-04-27,Kabini,11.36,2269.33,121,540
2015-04-28,Kabini,11.31,2269.23,120,540
2015-04-29,Kabini,11.26,2269.13,130,550
2015-04-30,Kabini,11.23,2269.06,297,550
2015-05-01,Kabini,11.19,2268.98,244,550
2015-05-02,Kabini,11.1,2268.79,159,1050
2015-05-03,Kabini,11.01,2268.59,104,1050
2015-05-04,Kabini,10.92,2268.40,158,1050
2015-05-05,Kabini,10.82,2268.20,103,1050
2015-05-06,Kabini,10.73,2268,102,1050
2015-05-07,Kabini,10.64,2267.82,231,1050
2015-05-08,Kabini,10.64,2267.82,1195,1050
2015-05-09,Kabini,10.57,2267.66,337,1050
2015-05-10,Kabini,10.48,2267.46,122,1050
2015-05-11,Kabini,10.38,2267.26,122,1050
2015-05-12,Kabini,10.38,2267.26,122,1050
2015-05-13,Kabini,10.31,2267.10,1353,1050
2015-05-14,Kabini,10.39,2267.28,2158,1050
2015-05-15,Kabini,10.51,2267.53,2533,1050
2015-05-16,Kabini,10.53,2267.58,1462,1050
2015-05-17,Kabini,10.59,2267.71,1891,1050
2015-05-18,Kabini,10.72,2267.98,2642,1050
2015-05-19,Kabini,10.78,2268.12,1958,1050
2015-05-20,Kabini,10.77,2268.08,1277,1350
2015-05-21,Kabini,10.69,2267.93,683,1350
2015-05-22,Kabini,10.6,2267.72,370,1350
2015-05-23,Kabini,10.5,2267.50,315,1350
2015-05-24,Kabini,10.39,2267.28,315,1350
2015-05-25,Kabini,10.29,2267.05,261,1350
2015-05-26,Kabini,10.19,2266.84,387,1350
2015-05-27,Kabini,10.09,2266.62,341,1350
2015-05-28,Kabini,10.08,2266.60,1387,1350
2015-05-29,Kabini,10.07,2255.62,1387,1350
2015-05-30,Kabini,10.07,2266.58,1491,1350
2015-05-31,Kabini,10.06,2267.05,1334,1350
2015-06-01,Kabini,9.99,2266.39,654,1350
2015-06-02,Kabini,9.9,2266.19,405,1350
2015-06-03,Kabini,9.8,2265.98,354,1350
2015-06-04,Kabini,9.71,2265.77,373,1350
2015-06-05,Kabini,9.64,2265.60,578,1350
2015-06-06,Kabini,9.55,2265.40,422,1350
2015-06-07,Kabini,9.45,2265.19,371,1350
2015-06-08,Kabini,9.36,2264.97,322,1350
2015-06-09,Kabini,9.31,2264.86,233,692
2015-06-10,Kabini,9.28,2264.80,344,550
2015-06-11,Kabini,9.25,2264.72,243,550
2015-06-12,Kabini,9.2,2264.62,142,550
2015-06-13,Kabini,9.16,2264.53,192,550
2015-06-14,Kabini,9.12,2264.43,142,550
2015-06-15,Kabini,9.09,2264.37,344,550
2015-06-16,Kabini,9.08,2264.34,495,550
2015-06-17,Kabini,9.06,2264.30,445,550
2015-06-18,Kabini,9.17,2264.55,1912,550
2015-06-19,Kabini,9.26,2264.75,1659,550
2015-06-20,Kabini,9.39,2265.05,2119,550
2015-06-21,Kabini,10.02,2266.47,7934,500
2015-06-22,Kabini,11.11,2268.80,13109,500
2015-06-23,Kabini,12.39,2271.42,15459,500
2015-06-24,Kabini,13.74,2274.01,18795,3000
2015-06-25,Kabini,14.88,2276.11,19190,5917
2015-06-26,Kabini,16.09,2278.31,21809,7646
2015-06-27,Kabini,17.25,2280.35,32738,19167
2015-06-28,Kabini,18.69,2282.71,25991,9264
2015-06-29,Kabini,19.52,2284,20136,10365
2015-06-30,Kabini,19.06,2283.30,13423,18542
2015-07-01,Kabini,19.0,2283.20,10018,10625
2015-07-02,Kabini,18.93,2283.10,5201,5833
2015-07-03,Kabini,18.84,2282.96,3702,4625
2015-07-04,Kabini,18.79,2282.88,3246,3708
2015-07-05,Kabini,18.73,2282.78,3208,0
2015-07-06,Kabini,18.7,2282.73,2755,3000
2015-07-07,Kabini,18.67,2282.68,2255,2500
2015-07-08,Kabini,18.62,2282.60,2037,2500
2015-07-09,Kabini,18.67,2282.68,3198,2500
2015-07-10,Kabini,18.73,2282.78,3968,3125
2015-07-11,Kabini,18.65,2282.66,3247,4000
2015-07-12,Kabini,18.77,2282.84,4966,3542
2015-07-13,Kabini,18.8,2282.89,5387,4906
2015-07-14,Kabini,18.76,2282.83,4683,5000
2015-07-15,Kabini,18.71,2282.75,3226,3688
2015-07-16,Kabini,18.72,2282.77,3263,3000
2015-07-17,Kabini,18.75,2282.81,3400,3000
2015-07-18,Kabini,18.91,2283.07,5982,3958
2015-07-19,Kabini,19.04,2283.27,15166,13542
2015-07-20,Kabini,18.89,2283.03,18314,20000
2015-07-21,Kabini,18.59,2282.55,16728,20000
2015-07-22,Kabini,18.62,2282.60,12647,12167
2015-07-23,Kabini,18.84,2282.96,8430,5700
2015-07-24,Kabini,19.11,2283.37,9543,6350
2015-07-25,Kabini,19.21,2283.53,8324,7000
2015-07-26,Kabini,19.19,2283.50,6687,6792
2015-07-27,Kabini,19.08,2283.32,5267,6500
2015-07-28,Kabini,18.96,2283.14,5058,6292
2015-07-29,Kabini,18.75,2282.81,4288,6000
2015-07-30,Kabini,18.56,2282.51,4541,6600
2015-07-31,Kabini,18.35,2282.17,2842,5192
2015-08-01,Kabini,18.16,2281.86,1704,3800
2015-08-02,Kabini,17.94,2281.50,1400,3800
2015-08-03,Kabini,17.81,2281.28,1500,2924
2015-08-04,Kabini,17.71,2281.12,1825,2830
2015-08-05,Kabini,17.64,2281,1931,2657
2015-08-06,Kabini,17.64,2281,1931,2657
2015-08-07,Kabini,17.64,2281,2562,2450
2015-08-08,Kabini,17.56,2280.87,1670,2450
2015-08-09,Kabini,17.61,2280.95,3110,2450
2015-08-10,Kabini,17.66,2281.04,3184,2450
2015-08-11,Kabini,17.6,2280.94,1871,2450
2015-08-12,Kabini,17.6,2280.94,2561,2450
2015-08-13,Kabini,17.83,2281.32,5720,4350
2015-08-14,Kabini,17.87,2281.39,5640,5038
2015-08-15,Kabini,17.79,2281.25,4485,5350
2015-08-16,Kabini,17.72,2281.13,4166,4892
2015-08-17,Kabini,17.64,2281,4054,4850
2015-08-18,Kabini,17.51,2280.78,3453,4850
2015-08-19,Kabini,17.47,2280.71,4023,4392
2015-08-20,Kabini,17.36,2280.53,3685,4808
2015-08-21,Kabini,17.12,2280.12,2149,4850
2015-08-22,Kabini,16.91,2279.77,2514,4746
2015-08-23,Kabini,16.71,2279.42,3648,5850
2015-08-24,Kabini,16.53,2279.09,4253,6325
2015-08-25,Kabini,16.25,2278.60,2983,6050
2015-08-26,Kabini,16.03,2278.20,2439,4913
2015-08-27,Kabini,15.88,2277.93,1966,3600
2015-08-28,Kabini,15.73,2277.65,1770,3459
2015-08-29,Kabini,15.54,2277.32,1341,3350
2015-08-30,Kabini,15.35,2276.98,1278,3350
2015-08-31,Kabini,15.2,2276.70,778,2450
2015-09-01,Kabini,15.06,2276.45,768,2250
2015-09-02,Kabini,14.94,2276.23,878,2171
2015-09-03,Kabini,14.82,2276,794,2150
2015-09-04,Kabini,14.69,2275.77,807,2150
2015-09-05,Kabini,14.58,2275.57,995,2150
2015-09-06,Kabini,14.51,2275.43,1285,2063
2015-09-07,Kabini,14.55,2275.50,2591,2050
2015-09-08,Kabini,14.55,2275.51,2156,1992
2015-09-09,Kabini,14.9,2276.15,6081,1950
2015-09-10,Kabini,15.04,2276.41,3700,1950
2015-09-11,Kabini,15.12,2276.55,2939,1950
2015-09-12,Kabini,15.16,2276.62,2496,1950
2015-09-13,Kabini,15.17,2276.64,2179,1950
2015-09-14,Kabini,15.16,2276.62,1925,1950
2015-09-15,Kabini,15.06,2276.45,1033,1950
2015-09-16,Kabini,14.94,2276.23,873,2050
2015-09-17,Kabini,14.91,2276.16,2124,2350
2015-09-18,Kabini,14.85,2276.06,1934,2350
2015-09-19,Kabini,14.67,2275.72,1978,3900
2015-09-20,Kabini,14.41,2275.25,2914,5650
2015-09-21,Kabini,14.08,2274.64,2052,5650
2015-09-22,Kabini,13.74,2274,1876,5650
2015-09-23,Kabini,13.36,2273.30,1536,5650
2015-09-24,Kabini,13.08,2272.76,893,3983
2015-09-25,Kabini,12.76,2272.15,929,4400
2015-09-26,Kabini,12.52,2271.68,2483,5050
2015-09-27,Kabini,12.29,2271.23,2127,4550
2015-09-28,Kabini,12.03,2270.71,1755,4550
2015-09-29,Kabini,12.31,2271.26,5638,2250
2015-09-30,Kabini,12.43,2271.50,3810,2196
2015-10-01,Kabini,12.43,2271.50,2260,2050
2015-10-02,Kabini,12.44,2271.52,2361,2050
2015-10-03,Kabini,12.39,2271.43,1718,2050
2015-10-04,Kabini,12.3,2271.25,1191,2050
2015-10-05,Kabini,12.19,2271.03,957,2050
2015-10-06,Kabini,12.17,2270.98,1954,2050
2015-10-07,Kabini,12.33,2271.30,3554,1491
2015-10-08,Kabini,12.48,2271.61,3358,1350
2015-10-09,Kabini,12.63,2271.90,3442,1350
2015-10-10,Kabini,12.81,2272.25,4140,1800
2015-10-11,Kabini,12.92,2272.46,3314,1850
2015-10-12,Kabini,12.95,2272.51,2348,1850
2015-10-13,Kabini,12.91,2272.44,1624,1850
2015-10-14,Kabini,12.84,2272.31,1261,1850
2015-10-15,Kabini,12.85,2272.32,2106,1850
2015-10-16,Kabini,12.82,2272.26,1684,1850
2015-10-17,Kabini,12.79,2272.20,1684,1850
2015-10-18,Kabini,12.75,2272.13,1623,1850
2015-10-19,Kabini,12.7,2272.03,1442,1850
2015-10-20,Kabini,12.61,2271.86,1045,1850
2015-10-21,Kabini,12.51,2271.66,875,1850
2015-10-22,Kabini,12.41,2271.46,774,1750
2015-10-23,Kabini,12.29,2271.23,598,1750
2015-10-24,Kabini,12.18,2271,598,1750
2015-10-25,Kabini,12.06,2270.76,571,1750
2015-10-26,Kabini,11.93,2270.51,514,1750
2015-10-27,Kabini,11.81,2270.25,456,1750
2015-10-28,Kabini,11.68,2269.99,457,1750
2015-10-29,Kabini,11.55,2269.73,490,1750
2015-10-30,Kabini,11.44,2269.50,657,1750
2015-10-31,Kabini,11.33,2269.27,657,1750
2015-11-01,Kabini,11.22,2269.04,541,1750
2015-11-02,Kabini,11.1,2268.79,440,1750
2015-11-03,Kabini,11.05,2268.68,1210,1750
2015-11-04,Kabini,11.01,2268.60,1374,1750
2015-11-05,Kabini,11.07,2268.73,2250,1479
2015-11-06,Kabini,11.18,2268.96,2568,1250
2015-11-07,Kabini,11.24,2269.08,1776,1050
2015-11-08,Kabini,11.27,2269.14,1446,1050
2015-11-09,Kabini,11.28,2269.16,1223,1020
2015-11-10,Kabini,11.29,2269.19,1279,1050
2015-11-11,Kabini,11.31,2269.23,1335,1050
2015-11-12,Kabini,11.32,2269.25,1223,1050
2015-11-13,Kabini,11.35,2269.31,1447,1050
2015-11-14,Kabini,11.47,2269.57,2563,1050
2015-11-15,Kabini,11.55,2269.72,1949,1050
2015-11-16,Kabini,11.55,2269.73,1368,1250
2015-11-17,Kabini,11.49,2269.60,1087,1700
2015-11-18,Kabini,11.39,2269.40,696,1700
2015-11-19,Kabini,11.29,2269.19,640,1750
2015-11-20,Kabini,11.24,2269.09,753,1250
2015-11-21,Kabini,11.28,2269.16,1702,1250
2015-11-22,Kabini,11.3,2269.21,1591,1250
2015-11-23,Kabini,11.29,2269.18,1144,1250
2015-11-24,Kabini,11.29,2269.18,1312,1250
2015-11-25,Kabini,11.24,2269.08,1211,1708
2015-11-26,Kabini,11.19,2268.98,1255,1750
2015-11-27,Kabini,11.13,2268.86,1155,1750
2015-11-28,Kabini,11.0,2268.58,748,2217
2015-11-29,Kabini,10.84,2268.23,698,2550
2015-11-30,Kabini,10.7,2267.95,730,2195
2015-12-01,Kabini,10.58,2267.69,617,1950
2015-12-02,Kabini,10.46,2267.43,614,1950
2015-12-03,Kabini,10.36,2267.20,614,1950
2015-12-04,Kabini,10.23,2266.92,677,1950
2015-12-05,Kabini,10.13,2266.70,655,1750
2015-12-06,Kabini,10.07,2266.56,637,1313
2015-12-07,Kabini,10.01,2266.43,626,1250
2015-12-08,Kabini,9.95,2266.30,626,1250
2015-12-09,Kabini,9.9,2266.20,733,1200
2015-12-10,Kabini,9.9,2266.20,673,617
2015-12-11,Kabini,9.88,2266.14,650,908
2015-12-12,Kabini,9.82,2266.02,628,1200
2015-12-13,Kabini,9.76,2265.89,587,1200
2015-12-14,Kabini,9.73,2265.81,545,900
2015-12-15,Kabini,9.71,2265.76,699,900
2015-12-16,Kabini,9.69,2265.73,802,900
2015-12-17,Kabini,9.67,2265.68,699,900
2015-12-18,Kabini,9.65,2265.64,750,900
2015-12-19,Kabini,9.63,2265.58,648,900
2015-12-20,Kabini,9.6,2265.51,596,900
2015-12-21,Kabini,9.56,2265.44,596,900
2015-12-22,Kabini,9.53,2265.36,545,900
2015-12-23,Kabini,9.49,2265.28,545,900
2015-12-24,Kabini,9.46,2265.20,545,900
2015-12-25,Kabini,9.42,2265.12,544,900
2015-12-26,Kabini,9.44,2265.17,511,200
2015-12-27,Kabini,9.47,2265.22,511,200
2015-12-28,Kabini,9.48,2265.26,460,200
2015-12-29,Kabini,9.5,2265.30,460,200
2015-12-30,Kabini,9.52,2265.34,460,200
2015-12-31,Kabini,9.53,2265.37,408,200
2016-01-01,Kabini,9.55,2265.40,409,200
2016-01-02,Kabini,9.56,2265.42,358,200
2016-01-03,Kabini,9.56,2265.44,358,200
2016-01-04,Kabini,9.57,2265.46,358,200
2016-01-05,Kabini,9.58,2265.48,358,200
2016-01-06,Kabini,9.59,2265.50,358,200
2016-01-07,Kabini,9.6,2265.52,358,200
2016-01-08,Kabini,9.61,2265.54,358,200
2016-01-09,Kabini,9.62,2265.56,358,200
2016-01-10,Kabini,9.6,2265.53,339,438
2016-01-11,Kabini,9.58,2265.48,299,500
2016-01-12,Kabini,9.56,2265.42,247,500
2016-01-13,Kabini,9.53,2265.36,247,500
2016-01-14,Kabini,9.5,2265.30,247,500
2016-01-15,Kabini,9.48,2265.24,247,500
2016-01-16,Kabini,9.49,2265.27,259,50
2016-01-17,Kabini,9.5,2265.30,259,50
2016-01-18,Kabini,9.52,2265.33,259,50
2016-01-19,Kabini,9.53,2265.36,259,50
2016-01-20,Kabini,9.54,2265.39,259,50
2016-01-21,Kabini,9.55,2265.41,208,50
2016-01-22,Kabini,9.56,2265.43,208,50
2016-01-23,Kabini,9.57,2265.45,208,50
2016-01-24,Kabini,9.58,2265.47,208,50
2016-01-25,Kabini,9.59,2265.49,208,50
2016-01-26,Kabini,9.6,2265.51,208,50
2016-01-27,Kabini,9.61,2265.54,259,50
2016-01-28,Kabini,9.62,2265.57,259,50
2016-01-29,Kabini,9.64,2265.60,259,50
2016-01-30,Kabini,9.62,2265.56,219,369
2016-01-31,Kabini,9.59,2265.50,248,500
2016-02-01,Kabini,9.56,2265.43,196,500
2016-02-02,Kabini,9.53,2265.36,191,500
2016-02-03,Kabini,9.5,2265.29,215,500
2016-02-04,Kabini,9.47,2265.22,214,500
2016-02-05,Kabini,9.43,2265.14,163,500
2016-02-06,Kabini,9.42,2265.11,194,275
2016-02-07,Kabini,9.41,2265.09,171,200
2016-02-08,Kabini,9.4,2265.07,171,200
2016-02-09,Kabini,9.39,2265.05,171,200
2016-02-10,Kabini,9.38,2265.03,170,200
2016-02-11,Kabini,9.37,2265,119,200
2016-02-12,Kabini,9.36,2264.97,121,200
2016-02-13,Kabini,9.34,2264.94,121,200
2016-02-14,Kabini,9.33,2264.91,121,200
2016-02-15,Kabini,9.32,2264.88,121,200
2016-02-16,Kabini,9.3,2264.85,121,200
2016-02-17,Kabini,9.29,2264.82,121,200
2016-02-18,Kabini,9.28,2264.79,121,200
2016-02-19,Kabini,9.24,2264.70,118,500
2016-02-20,Kabini,9.24,2264.70,118,500
2016-02-21,Kabini,9.12,2264.43,110,948
2016-02-22,Kabini,9.12,2264.43,110,948
2016-02-23,Kabini,8.95,2264.05,112,1000
2016-02-24,Kabini,8.83,2263.77,101,1417
2016-02-25,Kabini,8.71,2263.47,91,1500
2016-02-26,Kabini,8.6,2263.22,108,1271
2016-02-27,Kabini,8.51,2263.02,83,1000
2016-02-28,Kabini,8.43,2262.82,115,1000
2016-02-29,Kabini,8.35,2262.62,118,1000
2016-03-01,Kabini,8.27,2262.42,118,1000
2016-03-02,Kabini,8.18,2262.21,91,1000
2016-03-03,Kabini,8.1,2262,90,1000
2016-03-04,Kabini,8.01,2261.78,89,1000
2016-03-05,Kabini,7.92,2261.56,88,1000
2016-03-06,Kabini,7.84,2261.34,88,1000
2016-03-07,Kabini,7.75,2261.12,87,1000
2016-03-08,Kabini,7.67,2260.90,100,1000
2016-03-09,Kabini,7.6,2260.73,86,750
2016-03-10,Kabini,7.55,2260.59,67,600
2016-03-11,Kabini,7.5,2260.45,67,600
2016-03-12,Kabini,7.44,2260.31,66,600
2016-03-13,Kabini,7.39,2260.16,66,600
2016-03-14,Kabini,7.34,2260.03,65,600
2016-03-15,Kabini,7.28,2259.89,83,600
2016-03-16,Kabini,7.23,2259.75,87,600
2016-03-17,Kabini,7.18,2259.61,87,600
2016-03-18,Kabini,7.13,2259.47,86,600
2016-03-19,Kabini,7.08,2259.33,86,600
2016-03-20,Kabini,7.03,2259.19,85,600
2016-03-21,Kabini,6.98,2259.05,85,600
2016-03-22,Kabini,6.92,2258.90,54,600
2016-03-23,Kabini,6.87,2258.75,60,600
2016-03-24,Kabini,6.82,2258.60,60,600
2016-03-25,Kabini,6.76,2258.45,60,600
2016-03-26,Kabini,6.71,2258.30,60,600
2016-03-27,Kabini,6.66,2258.15,59,600
2016-03-28,Kabini,6.6,2258,59,600
