FLOW_DATE,RESERVOIR,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS
2014-09-21,K.R.S,48.87,124.38,4445,6175
2014-09-22,K.R.S,48.66,124.23,3960,6175
2014-09-23,K.R.S,48.47,124.10,4283,6175
2014-09-24,K.R.S,48.54,124.15,7116,6100
2014-09-25,K.R.S,49.45,124.80,15735,5027
2014-09-26,K.R.S,49.45,124.80,14358,14151
2014-09-27,K.R.S,49.45,124.80,19807,19600
2014-09-28,K.R.S,49.45,124.80,14139,13930
2014-09-29,K.R.S,49.45,124.80,8076,7867
2014-09-30,K.R.S,49.45,124.80,6810,6601
2014-10-01,K.R.S,49.45,124.80,11415,11206
2014-10-02,K.R.S,49.45,124.80,10657,10400
2014-10-03,K.R.S,49.45,124.80,6283,6025
2014-10-04,K.R.S,49.45,124.80,6283,6025
2014-10-05,K.R.S,49.45,124.80,6283,6025
2014-10-06,K.R.S,49.33,124.71,226,6100
2014-10-07,K.R.S,49.31,124.69,225,6000
2014-10-08,K.R.S,49.4,124.76,7723,6175
2014-10-09,K.R.S,49.45,124.80,5212,4309
2014-10-10,K.R.S,49.45,124.80,7628,7371
2014-10-11,K.R.S,49.45,124.80,11732,11476
2014-10-12,K.R.S,49.45,124.80,12653,12397
2014-10-13,K.R.S,49.45,124.80,12653,12397
2014-10-14,K.R.S,49.45,124.80,8048,7792
2014-10-15,K.R.S,49.45,124.80,5285,5029
2014-10-16,K.R.S,49.38,124.75,4478,5029
2014-10-17,K.R.S,49.26,124.66,1990,3187
2014-10-18,K.R.S,49.13,124.57,3579,4777
2014-10-19,K.R.S,49.06,124.52,4225,4777
2014-10-20,K.R.S,49.05,124.51,4571,4477
2014-10-21,K.R.S,49.05,124.51,4433,4177
2014-10-22,K.R.S,49.02,124.49,4109,4177
2014-10-23,K.R.S,49.01,124.48,4271,4177
2014-10-24,K.R.S,48.88,124.39,2979,4177
2014-10-25,K.R.S,48.8,124.33,3463,4177
2014-10-26,K.R.S,48.89,124.40,5314,3679
2014-10-27,K.R.S,49.07,124.53,6284,4177
2014-10-28,K.R.S,49.35,124.73,7663,4177
2014-10-29,K.R.S,49.45,124.80,5152,3773
2014-10-30,K.R.S,49.45,124.80,4275,4019
2014-10-31,K.R.S,49.45,124.80,4275,4019
2014-11-01,K.R.S,49.45,124.80,3354,3098
2014-11-02,K.R.S,49.45,124.80,2385,2177
2014-11-03,K.R.S,49.45,124.80,2385,2177
2014-11-04,K.R.S,49.45,124.80,2385,2177
2014-11-05,K.R.S,49.45,124.80,2385,2177
2014-11-06,K.R.S,49.41,124.77,2276,2552
2014-11-07,K.R.S,49.31,124.70,2006,2927
2014-11-08,K.R.S,49.2,124.62,1845,2927
2014-11-09,K.R.S,49.07,124.53,1603,2927
2014-11-10,K.R.S,48.94,124.43,1522,2927
2014-11-11,K.R.S,48.8,124.33,1672,3027
2014-11-12,K.R.S,48.49,124.11,1683,5027
2014-11-13,K.R.S,48.2,123.90,1897,5013
2014-11-14,K.R.S,47.91,123.69,1854,4971
2014-11-15,K.R.S,47.62,123.48,1842,4959
2014-11-16,K.R.S,47.35,123.28,1963,4921
2014-11-17,K.R.S,47.06,123.07,1804,4921
2014-11-18,K.R.S,46.78,122.86,1811,4884
2014-11-19,K.R.S,46.5,122.65,1820,4870
2014-11-20,K.R.S,46.23,122.45,1964,4859
2014-11-21,K.R.S,45.95,122.24,1775,4825
2014-11-22,K.R.S,45.66,122.02,1620,4825
2014-11-23,K.R.S,45.38,121.81,1803,4795
2014-11-24,K.R.S,45.11,121.60,1798,4776
2014-11-25,K.R.S,44.83,121.39,1788,4774
2014-11-26,K.R.S,44.56,121.18,1758,4744
2014-11-27,K.R.S,44.28,120.97,1757,4734
2014-11-28,K.R.S,44.03,120.77,1681,4455
2014-11-29,K.R.S,43.77,120.57,1681,4455
2014-11-30,K.R.S,43.52,120.37,1654,4455
2014-12-01,K.R.S,43.26,120.17,1631,4419
2014-12-02,K.R.S,43.26,120.17,1631,4419
2014-12-03,K.R.S,42.75,119.77,1674,4384
2014-12-04,K.R.S,42.44,119.52,1694,5130
2014-12-05,K.R.S,42.14,119.28,1816,5108
2014-12-06,K.R.S,41.87,119.06,2099,5100
2014-12-07,K.R.S,41.58,118.83,1984,5078
2014-12-08,K.R.S,41.3,118.60,1994,5070
2014-12-09,K.R.S,41.03,118.38,2117,5051
2014-12-10,K.R.S,41.03,118.38,2117,5051
2014-12-11,K.R.S,40.76,118.16,4789,4747
2014-12-12,K.R.S,40.91,118.28,6334,4449
2014-12-13,K.R.S,41.01,118.36,5767,4449
2014-12-14,K.R.S,41.12,118.45,5909,4449
2014-12-15,K.R.S,41.21,118.53,5774,4456
2014-12-16,K.R.S,41.3,118.60,5650,4474
2014-12-17,K.R.S,41.35,118.64,5225,4474
2014-12-18,K.R.S,41.39,118.67,5083,4474
2014-12-19,K.R.S,41.31,118.61,3808,4474
2014-12-20,K.R.S,41.22,118.53,3510,4474
2014-12-21,K.R.S,41.09,118.43,3596,4846
2014-12-22,K.R.S,40.99,118.35,3873,4839
2014-12-23,K.R.S,40.87,118.25,3590,4839
2014-12-24,K.R.S,40.77,118.17,3624,4589
2014-12-25,K.R.S,40.66,118.08,3482,4589
2014-12-26,K.R.S,40.57,118,3334,4289
2014-12-27,K.R.S,40.52,117.96,3877,4267
2014-12-28,K.R.S,40.42,117.88,3315,4259
2014-12-29,K.R.S,40.29,117.77,2899,4259
2014-12-30,K.R.S,40.09,117.60,2472,4664
2014-12-31,K.R.S,40.09,117.60,2472,4664
2015-01-01,K.R.S,43.26,120.17,1631,4419
2015-01-02,K.R.S,39.88,117.43,1819,807
2015-01-03,K.R.S,39.96,117.49,1644,632
2015-01-04,K.R.S,40.04,117.56,1802,651
2015-01-05,K.R.S,40.09,117.60,1392,657
2015-01-06,K.R.S,40.12,117.63,1253,657
2015-01-07,K.R.S,40.16,117.66,1253,657
2015-01-08,K.R.S,40.21,117.70,1392,657
2015-01-09,K.R.S,40.24,117.73,1253,657
2015-01-10,K.R.S,40.29,117.77,1392,658
2015-01-11,K.R.S,40.3,117.78,977,658
2015-01-12,K.R.S,40.07,117.59,1859,4314
2015-01-13,K.R.S,39.78,117.34,1009,4288
2015-01-14,K.R.S,39.49,117.10,1140,4288
2015-01-15,K.R.S,39.17,116.83,758,4270
2015-01-16,K.R.S,38.83,116.54,510,4263
2015-01-17,K.R.S,38.15,116.81,550,4250
2015-01-18,K.R.S,38.08,115.90,594,4737
2015-01-19,K.R.S,37.71,115.57,510,4722
2015-01-20,K.R.S,37.43,115.33,1435,4456
2015-01-21,K.R.S,37.18,115.11,1445,4201
2015-01-22,K.R.S,36.91,114.87,1214,4196
2015-01-23,K.R.S,36.61,114.60,843,4181
2015-01-24,K.R.S,36.27,114.30,949,4675
2015-01-25,K.R.S,35.96,114.02,1193,4660
2015-01-26,K.R.S,35.67,113.76,1505,4645
2015-01-27,K.R.S,35.5,113.60,906,2776
2015-01-28,K.R.S,35.26,113.38,907,3536
2015-01-29,K.R.S,35.26,113.38,618,468
2015-01-30,K.R.S,35.27,113.39,744,468
2015-01-31,K.R.S,35.27,113.39,618,468
2015-02-01,K.R.S,35.27,113.39,618,468
2015-02-02,K.R.S,35.26,113.38,493,468
2015-02-03,K.R.S,35.23,113.35,340,568
2015-02-04,K.R.S,35.19,113.32,340,568
2015-02-05,K.R.S,35.16,113.29,340,568
2015-02-06,K.R.S,35.14,113.27,466,568
2015-02-07,K.R.S,35.12,113.25,466,568
2015-02-08,K.R.S,35.09,113.22,340,568
2015-02-09,K.R.S,35.05,113.19,340,568
2015-02-10,K.R.S,35.02,113.16,340,568
2015-02-11,K.R.S,34.67,112.84,366,4214
2015-02-12,K.R.S,34.33,112.52,402,4204
2015-02-13,K.R.S,33.96,112.17,323,4496
2015-02-14,K.R.S,33.59,111.82,358,4481
2015-02-15,K.R.S,33.22,111.46,268,4465
2015-02-16,K.R.S,32.84,111.10,260,4457
2015-02-17,K.R.S,33.51,111.74,323,4449
2015-02-18,K.R.S,32.1,110.37,218,4434
2015-02-19,K.R.S,31.72,110,210,4426
2015-02-20,K.R.S,31.35,109.63,301,4418
2015-02-21,K.R.S,30.98,109.26,286,4393
2015-02-22,K.R.S,30.62,108.89,302,4390
2015-02-23,K.R.S,30.25,108.51,254,4384
2015-02-24,K.R.S,29.88,108.13,249,4379
2015-02-25,K.R.S,29.52,107.75,306,4369
2015-02-26,K.R.S,29.15,107.36,219,4358
2015-02-27,K.R.S,28.78,106.97,217,4348
2015-02-28,K.R.S,28.42,106.58,303,4342
2015-03-01,K.R.S,28.06,106.19,298,4337
2015-03-02,K.R.S,27.7,105.79,233,4326
2015-03-03,K.R.S,27.65,105.74,278,465
2015-03-04,K.R.S,27.62,105.70,183,465
2015-03-05,K.R.S,27.58,105.66,183,465
2015-03-06,K.R.S,27.55,105.62,183,465
2015-03-07,K.R.S,27.52,105.59,287,465
2015-03-08,K.R.S,27.49,105.56,287,465
2015-03-09,K.R.S,27.46,105.53,287,465
2015-03-10,K.R.S,27.44,105.50,287,465
2015-03-11,K.R.S,27.42,105.48,389,463
2015-03-12,K.R.S,27.39,105.45,282,460
2015-03-13,K.R.S,27.21,105.25,388,2338
2015-03-14,K.R.S,26.89,104.89,423,4013
2015-03-15,K.R.S,26.57,104.52,380,4010
2015-03-16,K.R.S,26.24,104.15,377,4007
2015-03-17,K.R.S,25.91,103.77,337,4002
2015-03-18,K.R.S,25.59,103.39,368,3996
2015-03-19,K.R.S,25.25,103,266,3993
2015-03-20,K.R.S,24.9,102.58,265,4190
2015-03-21,K.R.S,24.55,102.16,262,4187
2015-03-22,K.R.S,24.21,101.74,323,4187
2015-03-23,K.R.S,23.86,101.32,358,4184
2015-03-24,K.R.S,23.51,100.89,285,4181
2015-03-25,K.R.S,23.17,100.45,266,4180
2015-03-26,K.R.S,22.82,100.02,358,4180
2015-03-27,K.R.S,22.48,99.57,268,4176
2015-03-28,K.R.S,22.13,99.12,269,4173
2015-03-29,K.R.S,21.78,98.66,256,4173
2015-03-30,K.R.S,21.43,98.20,282,4172
2015-03-31,K.R.S,21.08,97.73,255,4172
2015-04-01,K.R.S,20.73,97.25,215,4171
2015-04-02,K.R.S,20.38,96.76,223,4170
2015-04-03,K.R.S,20.04,96.29,243,4170
2015-04-04,K.R.S,19.82,95.98,253,1654
2015-04-05,K.R.S,19.79,95.93,212,462
2015-04-06,K.R.S,19.75,95.88,212,462
2015-04-07,K.R.S,19.72,95.84,293,462
2015-04-08,K.R.S,19.69,95.79,212,462
2015-04-09,K.R.S,19.65,95.74,212,462
2015-04-10,K.R.S,19.63,95.70,293,462
2015-04-11,K.R.S,19.59,95.65,212,462
2015-04-12,K.R.S,19.56,95.60,262,462
2015-04-13,K.R.S,19.51,95.53,251,612
2015-04-14,K.R.S,19.35,95.30,245,1943
2015-04-15,K.R.S,18.99,94.78,279,4265
2015-04-16,K.R.S,18.63,94.25,259,4262
2015-04-17,K.R.S,18.28,93.72,315,4261
2015-04-18,K.R.S,17.92,93.18,289,4260
2015-04-19,K.R.S,17.57,92.63,294,4259
2015-04-20,K.R.S,17.21,92.07,255,4259
2015-04-21,K.R.S,16.85,91.50,281,4258
2015-04-22,K.R.S,16.49,90.92,235,4254
2015-04-23,K.R.S,16.14,90.33,263,4251
2015-04-24,K.R.S,15.78,89.73,244,4250
2015-04-25,K.R.S,15.42,89.12,241,4249
2015-04-26,K.R.S,15.06,88.50,266,4247
2015-04-27,K.R.S,14.71,87.87,246,4246
2015-04-28,K.R.S,14.35,87.23,274,4245
2015-04-29,K.R.S,14.0,86.58,283,4241
2015-04-30,K.R.S,13.65,85.92,273,4237
2015-05-01,K.R.S,13.29,85.24,260,4236
2015-05-02,K.R.S,13.27,85.20,264,379
2015-05-03,K.R.S,13.26,85.17,323,378
2015-05-04,K.R.S,13.24,85.14,323,378
2015-05-05,K.R.S,13.22,85.10,263,378
2015-05-06,K.R.S,13.2,85.06,263,378
2015-05-07,K.R.S,13.18,85.03,323,378
2015-05-08,K.R.S,13.17,85,323,378
2015-05-09,K.R.S,13.15,84.97,325,378
2015-05-10,K.R.S,13.14,84.94,325,378
2015-05-11,K.R.S,13.11,84.88,250,478
2015-05-12,K.R.S,13.11,84.88,250,478
2015-05-13,K.R.S,12.99,84.65,279,1093
2015-05-14,K.R.S,12.75,84.18,305,2935
2015-05-15,K.R.S,12.52,83.70,294,2933
2015-05-16,K.R.S,12.28,83.22,323,2932
2015-05-17,K.R.S,12.05,82.74,365,2931
2015-05-18,K.R.S,11.89,82.40,1172,2930
2015-05-19,K.R.S,11.75,82.12,501,1929
2015-05-20,K.R.S,11.69,82,618,1164
2015-05-21,K.R.S,11.69,82,481,369
2015-05-22,K.R.S,11.71,82.03,650,369
2015-05-23,K.R.S,11.65,81.90,511,1098
2015-05-24,K.R.S,11.34,81.23,453,3924
2015-05-25,K.R.S,11.03,80.55,466,3920
2015-05-26,K.R.S,10.72,79.85,415,3912
2015-05-27,K.R.S,10.41,79.14,445,3906
2015-05-28,K.R.S,10.14,78.49,820,3901
2015-05-29,K.R.S,9.85,72.23,624,3896
2015-05-30,K.R.S,9.6,77.19,922,2898
2015-05-31,K.R.S,9.41,80.55,823,2898
2015-06-01,K.R.S,9.24,76.27,942,2898
2015-06-02,K.R.S,9.25,76.30,652,438
2015-06-03,K.R.S,9.26,76.34,698,438
2015-06-04,K.R.S,9.29,76.40,790,439
2015-06-05,K.R.S,9.33,76.50,872,339
2015-06-06,K.R.S,9.36,76.58,681,239
2015-06-07,K.R.S,9.38,76.63,544,239
2015-06-08,K.R.S,9.39,76.67,499,239
2015-06-09,K.R.S,9.41,76.71,498,239
2015-06-10,K.R.S,9.42,76.74,453,239
2015-06-11,K.R.S,9.43,76.76,407,239
2015-06-12,K.R.S,9.44,76.78,407,239
2015-06-13,K.R.S,9.44,76.80,407,239
2015-06-14,K.R.S,9.46,76.83,453,239
2015-06-15,K.R.S,9.47,76.87,499,239
2015-06-16,K.R.S,9.48,76.89,407,239
2015-06-17,K.R.S,9.5,76.93,499,240
2015-06-18,K.R.S,9.52,76.98,541,240
2015-06-19,K.R.S,9.56,77.10,876,240
2015-06-20,K.R.S,9.63,77.26,1069,240
2015-06-21,K.R.S,9.83,77.75,2625,241
2015-06-22,K.R.S,10.96,80.40,13469,252
2015-06-23,K.R.S,13.17,85,25877,280
2015-06-24,K.R.S,15.35,89,29363,4014
2015-06-25,K.R.S,16.91,91.60,27569,9344
2015-06-26,K.R.S,18.63,94.25,28248,8254
2015-06-27,K.R.S,20.7,97.20,28444,351
2015-06-28,K.R.S,23.81,101.25,36510,361
2015-06-29,K.R.S,26.64,104.60,33287,384
2015-06-30,K.R.S,28.26,106.40,19349,419
2015-07-01,K.R.S,29.0,107.20,9209,438
2015-07-02,K.R.S,29.38,107.60,4972,452
2015-07-03,K.R.S,29.76,108,4982,462
2015-07-04,K.R.S,30.05,108.30,5033,1523
2015-07-05,K.R.S,30.21,108.47,3575,1523
2015-07-06,K.R.S,30.34,108.60,3333,1729
2015-07-07,K.R.S,30.39,108.65,2438,1731
2015-07-08,K.R.S,30.41,108.67,2101,1731
2015-07-09,K.R.S,30.42,108.68,1988,1731
2015-07-10,K.R.S,30.42,108.68,2210,2064
2015-07-11,K.R.S,30.36,108.62,2600,3129
2015-07-12,K.R.S,30.41,108.67,3939,3233
2015-07-13,K.R.S,30.56,108.83,5173,3233
2015-07-14,K.R.S,30.67,108.94,4625,3246
2015-07-15,K.R.S,30.64,108.91,3370,3561
2015-07-16,K.R.S,30.53,108.80,2642,3732
2015-07-17,K.R.S,30.27,108.53,2891,5776
2015-07-18,K.R.S,29.69,107.93,2557,9126
2015-07-19,K.R.S,29.19,107.40,3372,9033
2015-07-20,K.R.S,29.76,108,15735,9035
2015-07-21,K.R.S,30.97,109.25,23443,9214
2015-07-22,K.R.S,31.55,109.83,16266,9460
2015-07-23,K.R.S,31.68,109.96,12174,10543
2015-07-24,K.R.S,31.47,109.75,9713,11992
2015-07-25,K.R.S,31.12,109.40,7177,11065
2015-07-26,K.R.S,30.73,109,5911,10375
2015-07-27,K.R.S,30.34,108.60,5731,10087
2015-07-28,K.R.S,29.9,108.15,5089,10005
2015-07-29,K.R.S,29.47,107.70,5017,9853
2015-07-30,K.R.S,29.08,107.28,5352,9820
2015-07-31,K.R.S,28.72,106.90,3539,7543
2015-08-01,K.R.S,28.51,106.67,2064,4393
2015-08-02,K.R.S,28.23,106.37,1622,4690
2015-08-03,K.R.S,27.91,106.02,1231,4832
2015-08-04,K.R.S,27.55,105.63,888,4823
2015-08-05,K.R.S,27.18,105.21,823,5067
2015-08-06,K.R.S,27.18,105.21,823,5067
2015-08-07,K.R.S,26.99,105,1383,3437
2015-08-08,K.R.S,27.03,105.05,2662,2007
2015-08-09,K.R.S,27.39,105.45,6311,2009
2015-08-10,K.R.S,27.93,106.05,8417,2016
2015-08-11,K.R.S,28.37,106.52,7188,2029
2015-08-12,K.R.S,28.64,106.82,5381,2037
2015-08-13,K.R.S,29.19,107.40,9332,5358
2015-08-14,K.R.S,29.4,107.62,9991,7441
2015-08-15,K.R.S,29.66,107.90,12953,9896
2015-08-16,K.R.S,29.69,107.93,11558,11089
2015-08-17,K.R.S,29.67,107.91,9994,10072
2015-08-18,K.R.S,29.87,108.12,12206,9732
2015-08-19,K.R.S,30.0,108.25,14201,12597
2015-08-20,K.R.S,30.0,108.25,15030,14896
2015-08-21,K.R.S,29.66,107.90,18324,14092
2015-08-22,K.R.S,29.2,107.41,8333,13567
2015-08-23,K.R.S,28.88,107.07,10742,14334
2015-08-24,K.R.S,28.27,106.41,10295,17236
2015-08-25,K.R.S,27.46,105.53,7334,16381
2015-08-26,K.R.S,27.12,105.15,9343,13179
2015-08-27,K.R.S,26.94,104.95,6959,8907
2015-08-28,K.R.S,26.92,104.92,8208,8392
2015-08-29,K.R.S,26.78,104.76,7250,8756
2015-08-30,K.R.S,26.47,104.41,4367,7805
2015-08-31,K.R.S,26.15,104.05,3382,6921
2015-09-01,K.R.S,25.83,103.67,2585,6257
2015-09-02,K.R.S,25.53,103.33,2317,5560
2015-09-03,K.R.S,25.3,103.05,2234,4882
2015-09-04,K.R.S,25.3,103.05,2500,2373
2015-09-05,K.R.S,25.38,103.15,2851,1732
2015-09-06,K.R.S,25.68,103.50,5331,1735
2015-09-07,K.R.S,26.35,104.28,9673,1741
2015-09-08,K.R.S,26.9,104.90,8186,1750
2015-09-09,K.R.S,27.33,105.38,6867,1757
2015-09-10,K.R.S,27.98,106.10,9431,1766
2015-09-11,K.R.S,28.4,106.56,6955,1904
2015-09-12,K.R.S,28.61,106.78,4755,2287
2015-09-13,K.R.S,28.76,106.95,4241,2287
2015-09-14,K.R.S,28.85,107.04,3407,2295
2015-09-15,K.R.S,28.77,106.96,2849,3574
2015-09-16,K.R.S,28.53,106.70,3463,6104
2015-09-17,K.R.S,28.26,106.40,3405,6473
2015-09-18,K.R.S,28.03,106.15,3470,6003
2015-09-19,K.R.S,27.83,105.94,5068,7158
2015-09-20,K.R.S,27.5,105.57,4564,8287
2015-09-21,K.R.S,27.12,105.15,4014,8258
2015-09-22,K.R.S,26.99,105,6802,8232
2015-09-23,K.R.S,26.82,104.81,6419,8220
2015-09-24,K.R.S,26.43,104.37,5403,9747
2015-09-25,K.R.S,25.79,103.63,6808,14016
2015-09-26,K.R.S,25.36,103.12,11072,15999
2015-09-27,K.R.S,25.13,102.85,12627,15111
2015-09-28,K.R.S,25.17,102.90,15042,14434
2015-09-29,K.R.S,25.34,103.10,12980,10896
2015-09-30,K.R.S,25.56,103.36,10343,7638
2015-10-01,K.R.S,26.08,103.97,12700,6525
2015-10-02,K.R.S,26.45,104.39,10510,6087
2015-10-03,K.R.S,26.6,104.56,7219,5329
2015-10-04,K.R.S,26.58,104.54,4381,4423
2015-10-05,K.R.S,26.99,105,9310,4472
2015-10-06,K.R.S,27.44,105.50,8458,3082
2015-10-07,K.R.S,28.18,106.32,9215,418
2015-10-08,K.R.S,28.66,106.84,6160,80358
2015-10-09,K.R.S,28.98,107.18,4298,80729
2015-10-10,K.R.S,29.34,107.56,4785,81142
2015-10-11,K.R.S,29.63,107.87,4152,81501
2015-10-12,K.R.S,30.0,108.25,5374,81965
2015-10-13,K.R.S,30.37,108.63,5417,82433
2015-10-14,K.R.S,30.58,108.85,4559,82827
2015-10-15,K.R.S,30.5,108.77,3467,4187
2015-10-16,K.R.S,30.37,108.63,3795,5187
2015-10-17,K.R.S,30.16,108.42,3006,5185
2015-10-18,K.R.S,29.98,108.23,3223,5177
2015-10-19,K.R.S,29.71,107.95,2224,5174
2015-10-20,K.R.S,29.43,107.65,2055,5165
2015-10-21,K.R.S,29.17,107.38,2381,5163
2015-10-22,K.R.S,28.89,107.08,2044,5154
2015-10-23,K.R.S,28.59,106.76,1876,5146
2015-10-24,K.R.S,28.28,106.43,1784,5140
2015-10-25,K.R.S,27.94,106.06,1348,5132
2015-10-26,K.R.S,27.58,105.66,1305,5323
2015-10-27,K.R.S,27.25,105.29,1625,5317
2015-10-28,K.R.S,26.93,104.93,1743,5313
2015-10-29,K.R.S,26.88,104.88,4305,4652
2015-10-30,K.R.S,26.74,104.72,3560,5025
2015-10-31,K.R.S,26.62,104.58,3596,4858
2015-11-01,K.R.S,26.47,104.41,3286,4853
2015-11-02,K.R.S,26.72,104.70,6862,3558
2015-11-03,K.R.S,27.39,105.45,10491,2617
2015-11-04,K.R.S,28.15,106.28,12069,3210
2015-11-05,K.R.S,29.04,107.24,12000,1542
2015-11-06,K.R.S,29.93,108.18,10942,460
2015-11-07,K.R.S,30.3,108.56,4883,474
2015-11-08,K.R.S,30.58,108.85,3880,481
2015-11-09,K.R.S,30.77,109.04,3274,985
2015-11-10,K.R.S,31.04,109.32,4485,1118
2015-11-11,K.R.S,31.4,109.68,4793,505
2015-11-12,K.R.S,31.8,110.08,5508,738
2015-11-13,K.R.S,32.1,110.37,4392,825
2015-11-14,K.R.S,32.21,110.48,3273,1825
2015-11-15,K.R.S,32.38,110.65,4290,2137
2015-11-16,K.R.S,32.61,110.89,4883,2141
2015-11-17,K.R.S,32.74,111,3880,2196
2015-11-18,K.R.S,32.59,110.86,2616,4114
2015-11-19,K.R.S,32.42,110.69,3397,5248
2015-11-20,K.R.S,32.4,110.67,3669,3752
2015-11-21,K.R.S,32.34,110.61,3197,3752
2015-11-22,K.R.S,32.35,110.62,2832,2562
2015-11-23,K.R.S,32.4,110.67,3083,2349
2015-11-24,K.R.S,32.49,110.76,3560,2349
2015-11-25,K.R.S,32.54,110.81,3089,2350
2015-11-26,K.R.S,32.48,110.75,2294,2850
2015-11-27,K.R.S,32.33,110.60,1985,3601
2015-11-28,K.R.S,32.12,110.39,2026,4348
2015-11-29,K.R.S,31.87,110.15,1661,4336
2015-11-30,K.R.S,31.65,109.93,1912,4333
2015-12-01,K.R.S,31.44,109.72,2043,4321
2015-12-02,K.R.S,31.33,109.61,2603,3720
2015-12-03,K.R.S,31.33,109.61,2587,2439
2015-12-04,K.R.S,31.47,109.75,2416,659
2015-12-05,K.R.S,31.62,109.90,2532,659
2015-12-06,K.R.S,31.72,110,1962,664
2015-12-07,K.R.S,31.8,110.08,1768,675
2015-12-08,K.R.S,31.88,110.16,1768,675
2015-12-09,K.R.S,31.97,110.25,1886,675
2015-12-10,K.R.S,31.87,110.15,1910,2935
2015-12-11,K.R.S,31.64,109.92,1794,4329
2015-12-12,K.R.S,31.36,109.64,1744,4816
2015-12-13,K.R.S,31.1,109.38,1969,4811
2015-12-14,K.R.S,30.82,109.10,1728,4799
2015-12-15,K.R.S,30.58,108.85,2105,4791
2015-12-16,K.R.S,30.31,108.57,1791,4787
2015-12-17,K.R.S,30.06,108.31,1634,4406
2015-12-18,K.R.S,29.8,108.05,1305,4077
2015-12-19,K.R.S,29.64,107.88,1214,2946
2015-12-20,K.R.S,29.52,107.75,1176,2469
2015-12-21,K.R.S,29.28,107.50,1358,3965
2015-12-22,K.R.S,29.03,107.23,1131,3957
2015-12-23,K.R.S,28.81,107,1068,3456
2015-12-24,K.R.S,28.68,106.86,580,1948
2015-12-25,K.R.S,28.57,106.74,791,1945
2015-12-26,K.R.S,28.47,106.63,898,1945
2015-12-27,K.R.S,28.36,106.51,790,1944
2015-12-28,K.R.S,28.27,106.41,996,1937
2015-12-29,K.R.S,28.21,106.35,1421,1934
2015-12-30,K.R.S,28.12,106.25,1250,2191
2015-12-31,K.R.S,28.01,106.13,1036,2191
2016-01-01,K.R.S,27.89,106,703,1965
2016-01-02,K.R.S,27.78,105.88,616,1733
2016-01-03,K.R.S,27.71,105.80,536,1236
2016-01-04,K.R.S,27.7,105.79,444,414
2016-01-05,K.R.S,27.68,105.77,339,414
2016-01-06,K.R.S,27.66,105.75,339,414
2016-01-07,K.R.S,27.51,105.58,322,1959
2016-01-08,K.R.S,27.23,105.27,375,3472
2016-01-09,K.R.S,26.99,105,789,3469
2016-01-10,K.R.S,26.73,104.71,646,3465
2016-01-11,K.R.S,26.43,104.37,507,3956
2016-01-12,K.R.S,26.15,104.05,829,3951
2016-01-13,K.R.S,25.87,103.72,792,3948
2016-01-14,K.R.S,25.56,103.36,578,4019
2016-01-15,K.R.S,25.25,103,649,4089
2016-01-16,K.R.S,24.92,102.60,644,4385
2016-01-17,K.R.S,24.6,102.22,824,4382
2016-01-18,K.R.S,24.35,101.92,815,3581
2016-01-19,K.R.S,24.08,101.59,582,3580
2016-01-20,K.R.S,23.8,101.24,389,3576
2016-01-21,K.R.S,23.53,100.91,622,3574
2016-01-22,K.R.S,23.29,100.61,926,3572
2016-01-23,K.R.S,23.3,100.62,568,366
2016-01-24,K.R.S,23.29,100.61,384,366
2016-01-25,K.R.S,23.3,100.62,568,366
2016-01-26,K.R.S,23.29,100.61,384,366
2016-01-27,K.R.S,23.28,100.59,292,366
2016-01-28,K.R.S,23.27,100.58,384,366
2016-01-29,K.R.S,23.25,100.56,292,366
2016-01-30,K.R.S,23.24,100.54,292,366
2016-01-31,K.R.S,23.22,100.52,292,366
2016-02-01,K.R.S,22.94,100.16,224,3422
2016-02-02,K.R.S,22.65,99.80,265,3417
2016-02-03,K.R.S,22.38,99.44,298,3414
2016-02-04,K.R.S,22.09,99.07,308,3513
2016-02-05,K.R.S,21.8,98.69,287,3512
2016-02-06,K.R.S,21.52,98.31,302,3511
2016-02-07,K.R.S,21.22,97.92,231,3510
2016-02-08,K.R.S,20.94,97.53,300,3509
2016-02-09,K.R.S,20.66,97.15,382,3507
2016-02-10,K.R.S,20.37,96.75,317,3556
2016-02-11,K.R.S,20.08,96.35,348,3555
2016-02-12,K.R.S,19.8,95.95,357,3554
2016-02-13,K.R.S,19.52,95.55,431,3553
2016-02-14,K.R.S,19.24,95.15,430,3552
2016-02-15,K.R.S,18.97,94.75,477,3548
2016-02-16,K.R.S,18.69,94.34,426,3544
2016-02-17,K.R.S,18.42,93.93,439,3542
2016-02-18,K.R.S,18.27,93.71,377,1963
2016-02-19,K.R.S,18.27,93.70,400,385
2016-02-20,K.R.S,18.25,93.68,324,385
2016-02-21,K.R.S,18.23,93.64,338,552
2016-02-22,K.R.S,18.2,93.60,371,585
2016-02-23,K.R.S,18.17,93.55,295,585
2016-02-24,K.R.S,18.13,93.50,294,584
2016-02-25,K.R.S,18.11,93.46,370,584
2016-02-26,K.R.S,18.07,93.41,294,584
2016-02-27,K.R.S,18.04,93.36,294,584
2016-02-28,K.R.S,18.01,93.31,294,584
2016-02-29,K.R.S,17.98,93.27,370,584
2016-03-01,K.R.S,17.95,93.22,293,583
2016-03-02,K.R.S,17.92,93.17,293,583
2016-03-03,K.R.S,17.79,92.98,266,1612
