FLOW_DATE,RESERVOIR,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS
2014-10-13,Harangi,7.61,2856.36,831,975
2014-10-14,Harangi,7.55,2856.18,407,1100
2014-10-15,Harangi,7.43,2855.83,172,1531
2014-10-16,Harangi,7.29,2855.41,11,1644
2014-10-17,Harangi,7.16,2855.03,124,1600
2014-10-18,Harangi,7.02,2854.63,46,1600
2014-10-19,Harangi,6.88,2854.22,57,1650
2014-10-20,Harangi,6.77,2853.82,187,1500
2014-10-21,Harangi,6.68,2853.41,527,1571
2014-10-22,Harangi,6.57,2852.91,343,1619
2014-10-23,Harangi,6.45,2852.38,271,1625
2014-10-24,Harangi,6.33,2851.87,323,1625
2014-10-25,Harangi,6.24,2851.44,409,1505
2014-10-26,Harangi,6.16,2851.07,621,1562
2014-10-27,Harangi,6.05,2850.59,325,1550
2014-10-28,Harangi,6.68,2853.41,527,1571
2014-10-29,Harangi,5.09,2849.66,401,1550
2014-10-30,Harangi,4.97,2849.11,143,1550
2014-10-31,Harangi,4.83,2848.50,40,1600
2014-11-01,Harangi,4.69,2847.87,37,1650
2014-11-02,Harangi,4.55,2847.24,37,1650
2014-11-03,Harangi,4.43,2846.68,67,1500
2014-11-04,Harangi,4.31,2846.16,45,1375
2014-11-05,Harangi,4.96,2845.68,148,1375
2014-11-06,Harangi,4.81,2845.03,85,1400
2014-11-07,Harangi,4.68,2844.43,63,1400
2014-11-08,Harangi,4.57,2843.86,133,1400
2014-11-09,Harangi,4.51,2843.28,71,1400
2014-11-10,Harangi,4.44,2842.67,575,1300
2014-11-11,Harangi,4.38,2842.07,587,1300
2014-11-12,Harangi,4.32,2841.46,482,1300
2014-11-13,Harangi,4.25,2840.84,655,1300
2014-11-14,Harangi,4.18,2840.14,578,1412
2014-11-15,Harangi,4.12,2839.60,758,1400
2014-11-16,Harangi,4.11,2839.50,405,525
2014-11-17,Harangi,4.04,2838.81,571,1392
2014-11-18,Harangi,3.97,2838.08,566,1437
2014-11-19,Harangi,3.88,2837.27,510,1477
2014-11-20,Harangi,3.8,2836.44,507,1500
2014-11-21,Harangi,3.71,2835.61,511,1500
2014-11-22,Harangi,3.62,2834.71,485,1558
2014-11-23,Harangi,3.53,2833.79,631,1600
2014-11-24,Harangi,3.49,2832.87,1065,1600
2014-11-25,Harangi,3.44,2831.89,1029,1600
2014-11-26,Harangi,3.38,2830.89,1017,1600
2014-11-27,Harangi,3.3,2829.34,987,1600
2014-11-28,Harangi,3.28,2828.79,987,1600
2014-11-29,Harangi,3.22,2827.74,987,1600
2014-11-30,Harangi,3.17,2826.65,963,1600
2014-12-01,Harangi,3.11,2825.55,956,1600
2014-12-02,Harangi,3.11,2825.55,956,1600
2014-12-03,Harangi,2.96,2823.25,579,1600
2014-12-04,Harangi,2.86,2822.06,361,1600
2014-12-05,Harangi,2.75,2820.85,340,1600
2014-12-06,Harangi,2.64,2819.61,310,1600
2014-12-07,Harangi,2.52,2818.33,268,1600
2014-12-08,Harangi,2.4,2817.02,237,1600
2014-12-09,Harangi,2.28,2815.68,205,1600
2014-12-10,Harangi,2.28,2815.68,205,1600
2014-12-11,Harangi,2.09,2813.38,71,992
2014-12-12,Harangi,1.99,2812.03,330,1342
2014-12-13,Harangi,1.89,2810.63,372,1500
2014-12-14,Harangi,1.8,2809.27,415,1500
2014-12-15,Harangi,1.7,2807.85,367,1500
2014-12-16,Harangi,1.6,2806.43,295,1429
2014-12-17,Harangi,1.55,2805.58,115,792
2014-12-18,Harangi,1.43,2803.96,14,1300
2014-12-19,Harangi,1.38,2802.83,230,873
2014-12-20,Harangi,1.3,2801.27,386,1275
2014-12-21,Harangi,1.23,2799.75,197,1063
2014-12-22,Harangi,1.15,2798.23,133,1000
2014-12-23,Harangi,1.08,2796.76,165,1000
2014-12-24,Harangi,1.01,2795.32,175,1000
2014-12-25,Harangi,0.94,2793.95,226,1000
2014-12-26,Harangi,0.89,2792.63,205,750
2014-12-27,Harangi,0.85,2791.35,221,750
2014-12-28,Harangi,0.8,2790.14,200,700
2014-12-29,Harangi,0.76,2789.05,50,500
2014-12-30,Harangi,0.73,2788.01,72,500
2014-12-31,Harangi,0.73,2788.01,72,500
2015-01-01,Harangi,3.11,2825.55,956,1600
2015-01-02,Harangi,0.72,2787.81,168,0
2015-01-03,Harangi,0.73,2788.19,160,0
2015-01-04,Harangi,0.75,2788.54,148,0
2015-01-05,Harangi,0.76,2788.90,152,0
2015-01-06,Harangi,0.77,2789.22,136,0
2015-01-07,Harangi,0.79,2789.64,177,0
2015-01-08,Harangi,0.79,2789.85,91,0
2015-01-09,Harangi,0.8,2790.13,120,0
2015-01-10,Harangi,0.81,2790.42,124,0
2015-01-11,Harangi,0.82,2790.69,116,0
2015-01-12,Harangi,0.83,2790.93,103,0
2015-01-13,Harangi,0.84,2791.16,100,0
2015-01-14,Harangi,0.85,2791.38,95,0
2015-01-15,Harangi,0.86,2791.59,91,0
2015-01-16,Harangi,0.86,2791.81,96,0
2015-01-17,Harangi,0.87,2791.38,96, 
2015-01-18,Harangi,0.88,2792.24,96,0
2015-01-19,Harangi,0.89,2792.43,84,0
2015-01-20,Harangi,0.89,2792.64,92,0
2015-01-21,Harangi,0.9,2792.83,84,0
2015-01-22,Harangi,0.91,2793.05,96,0
2015-01-23,Harangi,0.92,2793.28,101,0
2015-01-24,Harangi,0.92,2793.48,88,0
2015-01-25,Harangi,0.93,2793.64,72,0
2015-01-26,Harangi,0.93,2793.81,76,0
2015-01-27,Harangi,0.94,2793.97,72,0
2015-01-28,Harangi,0.95,2794.11,81,0
2015-01-29,Harangi,0.95,2794.26,92,0
2015-01-30,Harangi,0.96,2794.40,86,0
2015-01-31,Harangi,0.97,2794.55,92,0
2015-02-01,Harangi,0.97,2794.67,75,0
2015-02-02,Harangi,0.98,2794.81,86,0
2015-02-03,Harangi,0.99,2794.93,75,0
2015-02-04,Harangi,0.99,2795.05,75,0
2015-02-05,Harangi,1.0,2795.14,58,0
2015-02-06,Harangi,1.0,2795.24,64,0
2015-02-07,Harangi,1.01,2795.34,64,0
2015-02-08,Harangi,1.01,2795.43,58,0
2015-02-09,Harangi,1.02,2795.55,75,0
2015-02-10,Harangi,1.02,2795.64,58,0
2015-02-11,Harangi,1.03,2795.74,64,0
2015-02-12,Harangi,1.03,2795.81,47,0
2015-02-13,Harangi,1.04,2795.89,53,0
2015-02-14,Harangi,1.04,2795.95,43,0
2015-02-15,Harangi,1.04,2796.04,60,0
2015-02-16,Harangi,1.05,2796.11,48,0
2015-02-17,Harangi,1.05,2796.16,37,0
2015-02-18,Harangi,1.05,2796.23,49,0
2015-02-19,Harangi,1.05,2796.29,43,0
2015-02-20,Harangi,1.06,2796.37,54,0
2015-02-21,Harangi,1.06,2796.43,43,0
2015-02-22,Harangi,1.06,2796.48,37,0
2015-02-23,Harangi,1.07,2796.51,26,0
2015-02-24,Harangi,1.07,2796.54,26,0
2015-02-25,Harangi,1.07,2796.56,20,0
2015-02-26,Harangi,1.07,2796.59,26,0
2015-02-27,Harangi,1.07,2796.63,32,0
2015-02-28,Harangi,1.07,2796.66,26,0
2015-03-01,Harangi,1.08,2796.69,26,0
2015-03-02,Harangi,1.08,2796.73,31,0
2015-03-03,Harangi,1.08,2796.79,45,0
2015-03-04,Harangi,1.08,2796.80,15,0
2015-03-05,Harangi,1.08,2796.82,21,0
2015-03-06,Harangi,1.08,2796.84,21,0
2015-03-07,Harangi,1.08,2796.86,21,0
2015-03-08,Harangi,1.09,2796.91,38,0
2015-03-09,Harangi,1.09,2797.06,96,0
2015-03-10,Harangi,1.1,2797.18,78,0
2015-03-11,Harangi,1.1,2797.26,55,0
2015-03-12,Harangi,1.1,2797.30,33,0
2015-03-13,Harangi,1.11,2797.33,27,0
2015-03-14,Harangi,1.11,2797.36,27,0
2015-03-15,Harangi,1.11,2797.41,38,0
2015-03-16,Harangi,1.11,2797.46,38,0
2015-03-17,Harangi,1.12,2797.51,39,0
2015-03-18,Harangi,1.12,2797.55,34,0
2015-03-19,Harangi,1.12,2797.57,22,0
2015-03-20,Harangi,1.12,2797.60,28,0
2015-03-21,Harangi,1.12,2797.63,28,0
2015-03-22,Harangi,1.12,2797.64,17,0
2015-03-23,Harangi,1.12,2797.64,11,0
2015-03-24,Harangi,1.12,2797.64,11,0
2015-03-25,Harangi,1.12,2797.65,16,0
2015-03-26,Harangi,1.12,2797.66,16,0
2015-03-27,Harangi,1.12,2797.68,22,0
2015-03-28,Harangi,1.12,2797.71,28,0
2015-03-29,Harangi,1.12,2797.71,11,0
2015-03-30,Harangi,1.12,2797.71,11,0
2015-03-31,Harangi,1.12,2797.71,11,0
2015-04-01,Harangi,1.13,2797.78,51,0
2015-04-02,Harangi,1.13,2797.81,45,0
2015-04-03,Harangi,1.14,2797.91,52,0
2015-04-04,Harangi,1.14,2797.96,40,0
2015-04-05,Harangi,1.14,2798.03,52,0
2015-04-06,Harangi,1.14,2798.08,41,0
2015-04-07,Harangi,1.15,2798.16,58,0
2015-04-08,Harangi,1.15,2798.30,88,0
2015-04-09,Harangi,1.16,2798.37,50,0
2015-04-10,Harangi,1.16,2798.45,56,0
2015-04-11,Harangi,1.17,2798.58,85,0
2015-04-12,Harangi,1.17,2798.69,74,0
2015-04-13,Harangi,1.18,2798.80,74,0
2015-04-14,Harangi,1.19,2798.94,91,0
2015-04-15,Harangi,1.19,2799.06,80,0
2015-04-16,Harangi,1.2,2799.14,57,0
2015-04-17,Harangi,1.2,2799.18,35,0
2015-04-18,Harangi,1.2,2799.20,41,0
2015-04-19,Harangi,1.2,2799.25,24,0
2015-04-20,Harangi,1.2,2799.28,30,0
2015-04-21,Harangi,1.2,2799.32,35,0
2015-04-22,Harangi,1.21,2799.36,35,0
2015-04-23,Harangi,1.21,2799.41,42,0
2015-04-24,Harangi,1.22,2799.53,80,0
2015-04-25,Harangi,1.22,2799.64,76,0
2015-04-26,Harangi,1.23,2799.81,76,0
2015-04-27,Harangi,1.24,2799.96,98,0
2015-04-28,Harangi,1.24,2800.08,82,0
2015-04-29,Harangi,1.25,2800.18,71,0
2015-04-30,Harangi,1.25,2800.24,48,0
2015-05-01,Harangi,1.25,2800.32,60,0
2015-05-02,Harangi,1.26,2800.42,71,0
2015-05-03,Harangi,1.27,2800.54,83,0
2015-05-04,Harangi,1.27,2800.60,40,0
2015-05-05,Harangi,1.27,2800.66,48,0
2015-05-06,Harangi,1.28,2800.87,134,0
2015-05-07,Harangi,1.28,2800.93,48,0
2015-05-08,Harangi,1.29,2801.02,66,0
2015-05-09,Harangi,1.29,2801.13,77,0
2015-05-10,Harangi,1.3,2801.21,60,0
2015-05-11,Harangi,1.31,2801.38,83,0
2015-05-12,Harangi,1.31,2801.38,83,0
2015-05-13,Harangi,1.31,2801.50,83,0
2015-05-14,Harangi,1.32,2801.68,115,0
2015-05-15,Harangi,1.33,2801.94,164,0
2015-05-16,Harangi,1.35,2802.23,176,0
2015-05-17,Harangi,1.36,2802.54,185,0
2015-05-18,Harangi,1.38,2802.91,820,0
2015-05-19,Harangi,1.39,2803.16,154,0
2015-05-20,Harangi,1.41,2803.37,127,0
2015-05-21,Harangi,1.41,2803.50,83,0
2015-05-22,Harangi,1.42,2803.60,66,0
2015-05-23,Harangi,1.42,2803.67,51,0
2015-05-24,Harangi,1.42,2803.74,51,0
2015-05-25,Harangi,1.43,2803.79,43,0
2015-05-26,Harangi,1.43,2803.83,36,0
2015-05-27,Harangi,1.43,2803.87,36,0
2015-05-28,Harangi,1.43,2803.92,42,0
2015-05-29,Harangi,1.44,2805.26,49,0
2015-05-30,Harangi,1.44,2804.10,105,0
2015-05-31,Harangi,1.46,2803.79,243,0
2015-06-01,Harangi,1.47,2804.50,100,0
2015-06-02,Harangi,1.47,2804.56,59,0
2015-06-03,Harangi,1.48,2804.64,77,0
2015-06-04,Harangi,1.49,2804.75,101,0
2015-06-05,Harangi,1.5,2804.88,115,0
2015-06-06,Harangi,1.51,2805.10,188,0
2015-06-07,Harangi,1.52,2805.24,124,0
2015-06-08,Harangi,1.53,2805.33,84,0
2015-06-09,Harangi,1.53,2805.40,70,0
2015-06-10,Harangi,1.54,2805.48,78,0
2015-06-11,Harangi,1.55,2805.61,118,0
2015-06-12,Harangi,1.56,2805.73,110,0
2015-06-13,Harangi,1.56,2805.86,119,0
2015-06-14,Harangi,1.58,2806.03,151,0
2015-06-15,Harangi,1.6,2806.31,236,0
2015-06-16,Harangi,1.62,2806.65,285,0
2015-06-17,Harangi,1.63,2806.80,133,0
2015-06-18,Harangi,1.66,2807.26,379,0
2015-06-19,Harangi,1.7,2807.83,464,0
2015-06-20,Harangi,1.9,2810.77,2362,0
2015-06-21,Harangi,2.11,2813.76,2399,0
2015-06-22,Harangi,2.34,2816.35,2654,0
2015-06-23,Harangi,2.56,2818.79,2556,0
2015-06-24,Harangi,2.8,2821.42,2755,0
2015-06-25,Harangi,3.0,2823.65,2337,0
2015-06-26,Harangi,3.16,2826.44,1811,0
2015-06-27,Harangi,3.49,2833.04,3905,0
2015-06-28,Harangi,3.65,2835.04,1809,0
2015-06-29,Harangi,3.76,2836.08,1292,0
2015-06-30,Harangi,3.86,2837.06,1184,0
2015-07-01,Harangi,3.94,2837.79,886,0
2015-07-02,Harangi,4.0,2838.38,718,0
2015-07-03,Harangi,4.06,2838.95,670,0
2015-07-04,Harangi,4.11,2839.50,694,0
2015-07-05,Harangi,4.17,2840.06,682,0
2015-07-06,Harangi,4.23,2840.60,658,0
2015-07-07,Harangi,4.28,2841.10,610,0
2015-07-08,Harangi,4.35,2841.72,755,0
2015-07-09,Harangi,4.45,2842.68,1166,0
2015-07-10,Harangi,4.6,2844.08,1805,0
2015-07-11,Harangi,5.05,2846.12,5262,0
2015-07-12,Harangi,5.5,2848.11,5133,0
2015-07-13,Harangi,5.84,2849.66,4000,0
2015-07-14,Harangi,6.09,2850.77,2867,0
2015-07-15,Harangi,6.28,2851.61,2171,0
2015-07-16,Harangi,6.49,2852.55,2429,0
2015-07-17,Harangi,6.72,2853.58,2661,0
2015-07-18,Harangi,7.33,2855.53,7082,0
2015-07-19,Harangi,7.83,2857.01,10253,4453
2015-07-20,Harangi,7.71,2856.67,9253,10581
2015-07-21,Harangi,7.54,2856.16,5281,7275
2015-07-22,Harangi,7.76,2856.80,6311,3800
2015-07-23,Harangi,7.77,2856.85,4300,4100
2015-07-24,Harangi,7.73,2856.73,2684,3150
2015-07-25,Harangi,7.78,2856.87,1167,2760
2015-07-26,Harangi,7.89,2857.21,2486,1150
2015-07-27,Harangi,7.95,2857.37,2234,1600
2015-07-28,Harangi,7.99,2857.48,2338,1900
2015-07-29,Harangi,7.9,2857.24,1059,1988
2015-07-30,Harangi,7.87,2857.15,1162,1504
2015-07-31,Harangi,7.87,2857.13,998,1066
2015-08-01,Harangi,7.92,2857.28,1618,1020
2015-08-02,Harangi,7.94,2857.33,1652,1442
2015-08-03,Harangi,7.92,2857.27,1276,1500
2015-08-04,Harangi,7.95,2857.38,1942,1500
2015-08-05,Harangi,8.02,2857.58,2443,1650
2015-08-06,Harangi,8.02,2857.58,2443,1650
2015-08-07,Harangi,8.25,2858.26,4369,1700
2015-08-08,Harangi,8.5,2859,5813,2908
2015-08-09,Harangi,8.32,2858.48,3392,5400
2015-08-10,Harangi,8.17,2858.03,2497,4254
2015-08-11,Harangi,8.18,2858.04,2745,2700
2015-08-12,Harangi,8.31,2858.44,3780,2200
2015-08-13,Harangi,8.36,2858.59,5342,4473
2015-08-14,Harangi,8.13,2857.91,3448,4200
2015-08-15,Harangi,8.19,2858.08,5663,5050
2015-08-16,Harangi,8.22,2858.16,4586,4443
2015-08-17,Harangi,8.21,2858.14,3229,3650
2015-08-18,Harangi,8.13,2857.91,2542,3278
2015-08-19,Harangi,8.03,2857.62,2221,3500
2015-08-20,Harangi,7.96,2857.41,2553,3245
2015-08-21,Harangi,7.88,2857.16,2075,3050
2015-08-22,Harangi,7.76,2856.81,1287,3090
2015-08-23,Harangi,7.62,2856.41,1200,3167
2015-08-24,Harangi,7.45,2855.91,1382,3240
2015-08-25,Harangi,7.22,2855.22,750,3025
2015-08-26,Harangi,7.1,2854.87,568,1929
2015-08-27,Harangi,6.99,2854.55,802,2046
2015-08-28,Harangi,6.93,2854.37,2100,2795
2015-08-29,Harangi,6.81,2854,612,2051
2015-08-30,Harangi,6.77,2853.82,2250,2700
2015-08-31,Harangi,6.71,2853.57,2125,2756
2015-09-01,Harangi,6.67,2853.40,2476,2900
2015-09-02,Harangi,6.62,2853.17,2221,2800
2015-09-03,Harangi,6.56,2852.87,1956,2715
2015-09-04,Harangi,6.45,2852.38,951,2176
2015-09-05,Harangi,6.35,2851.95,1197,2292
2015-09-06,Harangi,6.27,2851.57,1455,2421
2015-09-07,Harangi,6.23,2851.42,2639,3013
2015-09-08,Harangi,6.28,2851.62,2217,2700
2015-09-09,Harangi,6.29,2851.67,3265,3129
2015-09-10,Harangi,6.24,2851.44,3222,1900
2015-09-11,Harangi,6.17,2851.14,1194,1997
2015-09-12,Harangi,6.12,2850.89,1066,1733
2015-09-13,Harangi,6.05,2850.60,916,1653
2015-09-14,Harangi,5.97,2850.22,1052,2021
2015-09-15,Harangi,5.87,2849.79,802,1900
2015-09-16,Harangi,5.8,2849.48,1011,1800
2015-09-17,Harangi,5.74,2849.22,1039,1700
2015-09-18,Harangi,5.74,2849.22,1039,1700
2015-09-19,Harangi,5.6,2848.55,885,1700
2015-09-20,Harangi,5.51,2848.18,2494,3447
2015-09-21,Harangi,5.35,2847.44,686,2593
2015-09-22,Harangi,5.17,2846.64,384,2439
2015-09-23,Harangi,4.98,2845.80,96,2270
2015-09-24,Harangi,4.76,2844.78,756,2678
2015-09-25,Harangi,4.56,2843.81,537,3569
2015-09-26,Harangi,4.43,2842.56,3505,4997
2015-09-27,Harangi,4.28,2841.08,1400,3950
2015-09-28,Harangi,4.13,2839.62,1500,3900
2015-09-29,Harangi,4.03,2838.67,1114,2247
2015-09-30,Harangi,3.92,2837.67,674,1865
2015-10-01,Harangi,3.83,2836.71,737,1882
2015-10-02,Harangi,3.76,2836.13,1080,1760
2015-10-03,Harangi,3.73,2835.78,1538,1950
2015-10-04,Harangi,3.69,2835.37,1676,2150
2015-10-05,Harangi,3.66,2835.09,1887,2210
2015-10-06,Harangi,3.65,2835.04,1995,2045
2015-10-07,Harangi,3.65,2835,2010,2045
2015-10-08,Harangi,3.61,2834.68,1767,2138
2015-10-09,Harangi,3.55,2834.08,1312,2026
2015-10-10,Harangi,3.52,2833.61,1574,1890
2015-10-11,Harangi,3.5,2833.17,1663,1913
2015-10-12,Harangi,3.48,2832.79,1710,1925
2015-10-13,Harangi,3.47,2832.49,1773,1940
2015-10-14,Harangi,3.44,2831.91,1607,1940
2015-10-15,Harangi,3.4,2831.25,1520,1880
2015-10-16,Harangi,3.37,2830.58,1514,1879
2015-10-17,Harangi,3.33,2829.77,1371,1840
2015-10-18,Harangi,3.29,2829.08,1466,1864
2015-10-19,Harangi,3.25,2828.35,1434,1856
2015-10-20,Harangi,3.21,2827.54,1231,1700
2015-10-21,Harangi,3.17,2826.76,814,1500
2015-10-22,Harangi,3.13,2825.98,1251,1700
2015-10-23,Harangi,3.09,2825.17,1233,1700
2015-10-24,Harangi,3.05,2824.38,1245,1700
2015-10-25,Harangi,2.98,2823.46,923,1700
2015-10-26,Harangi,2.9,2822.50,707,1700
2015-10-27,Harangi,2.8,2821.43,492,1600
2015-10-28,Harangi,2.69,2820.23,355,1600
2015-10-29,Harangi,2.59,2819.08,408,1600
2015-10-30,Harangi,2.5,2818.12,606,1600
2015-10-31,Harangi,2.4,2817.05,494,1600
2015-11-01,Harangi,2.3,2815.92,531,1700
2015-11-02,Harangi,2.22,2815.04,692,1600
2015-11-03,Harangi,2.14,2814.09,218,1200
2015-11-04,Harangi,2.07,2813.10,197,1000
2015-11-05,Harangi,2.02,2812.41,59,600
2015-11-06,Harangi,1.97,2811.71,151,700
2015-11-07,Harangi,1.91,2810.87,88,750
2015-11-08,Harangi,1.84,2809.85,493,1300
2015-11-09,Harangi,1.76,2808.66,357,1300
2015-11-10,Harangi,1.69,2807.72,557,1300
2015-11-11,Harangi,1.59,2806.15,152,1400
2015-11-12,Harangi,1.53,2805.41,457,1000
2015-11-13,Harangi,1.47,2804.50,80,800
2015-11-14,Harangi,1.4,2803.18,140,1000
2015-11-15,Harangi,1.35,2802.17,232,800
2015-11-16,Harangi,1.3,2801.22,266,800
2015-11-17,Harangi,1.22,2799.71,145,1000
2015-11-18,Harangi,1.15,2798.24,168,1000
2015-11-19,Harangi,1.07,2796.58,59,1000
2015-11-20,Harangi,1.0,2795.16,195,1000
2015-11-21,Harangi,0.93,2793.75,241,1000
2015-11-22,Harangi,0.89,2792.41,452,1000
2015-11-23,Harangi,0.84,2791.22,214,700
2015-11-24,Harangi,0.8,2790.15,254,700
2015-11-25,Harangi,0.77,2789.16,264,997
2015-11-26,Harangi,0.76,2789.91,203,300
2015-11-27,Harangi,0.76,2788.91,306,300
2015-11-28,Harangi,0.75,2788.52,144,300
2015-11-29,Harangi,0.72,2787.72,174,500
2015-11-30,Harangi,0.69,2787.04,224,500
2015-12-01,Harangi,0.67,2786.48,273,500
2015-12-02,Harangi,0.66,2786,206,400
2015-12-03,Harangi,0.64,2785.60,247,400
2015-12-04,Harangi,0.63,2785.29,268,400
2015-12-05,Harangi,0.62,2785,284,400
2015-12-06,Harangi,0.61,2784.74,296,400
2015-12-07,Harangi,0.6,2784.48,298,400
2015-12-08,Harangi,0.59,2784.25,310,400
2015-12-09,Harangi,0.59,2784.08,235,300
2015-12-10,Harangi,0.57,2783.41,94,300
2015-12-11,Harangi,0.57,2783.41,94,300
2015-12-12,Harangi,0.58,2783.67,269,300
2015-12-13,Harangi,0.57,2783.56,272,300
2015-12-14,Harangi,0.57,2783.49,284,300
2015-12-15,Harangi,0.57,2783.41,281,300
2015-12-16,Harangi,0.57,2783.36,289,300
2015-12-17,Harangi,0.57,2783.31,289,300
2015-12-18,Harangi,0.56,2783.23,280,300
2015-12-19,Harangi,0.56,2783.14,277,300
2015-12-20,Harangi,0.56,2783.06,280,300
2015-12-21,Harangi,0.56,2782.99,283,300
2015-12-22,Harangi,0.57,2783.31,101,0
2015-12-23,Harangi,0.58,2783.77,144,0
2015-12-24,Harangi,0.59,2784.18,149,6.9411764705882355
2015-12-25,Harangi,0.6,2784.56,163,7.1058823529411760
2015-12-26,Harangi,0.62,2784.92,155,7.2588235294117650
2015-12-27,Harangi,0.63,2785.28,155,7.3999999999999995
2015-12-28,Harangi,0.64,2785.66,163,7.5647058823529420
2015-12-29,Harangi,0.65,2785.94,122,7.6823529411764710
2015-12-30,Harangi,0.66,2786.24,130,7.8117647058823530
2015-12-31,Harangi,0.67,2786.52,120,0
2016-01-01,Harangi,0.68,2786.72,87,0
2016-01-02,Harangi,0.69,2787.01,125,0
2016-01-03,Harangi,0.7,2787.25,104,0
2016-01-04,Harangi,0.71,2787.48,100,0
2016-01-05,Harangi,0.71,2787.48,92,0
2016-01-06,Harangi,0.72,2787.90,92,0
2016-01-07,Harangi,0.73,2788.11,92,0
2016-01-08,Harangi,0.74,2788.32,92,0
2016-01-09,Harangi,0.75,2788.54,96,0
2016-01-10,Harangi,0.75,2788.54,92,0
2016-01-11,Harangi,0.76,2788.93,80,0
2016-01-12,Harangi,0.77,2789.10,76,0
2016-01-13,Harangi,0.77,2789.28,80,0
2016-01-14,Harangi,0.78,2789.45,76,0
2016-01-15,Harangi,0.79,2789.62,77,0
2016-01-16,Harangi,0.79,2789.78,72,0
2016-01-17,Harangi,0.8,2789.92,62,0
2016-01-18,Harangi,0.8,2790.08,70,0
2016-01-19,Harangi,0.81,2790.24,71,0
2016-01-20,Harangi,0.81,2790.38,63,0
2016-01-21,Harangi,0.82,2790.54,71,0
2016-01-22,Harangi,0.83,2790.75,92,0
2016-01-23,Harangi,0.83,2790.96,92,0
2016-01-24,Harangi,0.84,2791.15,84,0
2016-01-25,Harangi,0.85,2791.35,88,0
2016-01-26,Harangi,0.85,2791.54,84,0
2016-01-27,Harangi,0.86,2791.72,80,0
2016-01-28,Harangi,0.87,2791.90,80,0
2016-01-29,Harangi,0.87,2792.05,67,0
2016-01-30,Harangi,0.88,2792.23,80,0
2016-01-31,Harangi,0.88,2792.37,64,0
2016-02-01,Harangi,0.89,2792.52,68,0
2016-02-02,Harangi,0.89,2792.63,52,0
2016-02-03,Harangi,0.9,2792.75,57,0
2016-02-04,Harangi,0.9,2792.85,49,0
2016-02-05,Harangi,0.91,2793.01,74,0
2016-02-06,Harangi,0.91,2793.09,41,0
2016-02-07,Harangi,0.91,2793.22,62,0
2016-02-08,Harangi,0.92,2793.33,54,0
2016-02-09,Harangi,0.92,2793.45,58,0
2016-02-10,Harangi,0.93,2793.57,58,0
2016-02-11,Harangi,0.93,2793.69,58,0
2016-02-12,Harangi,0.93,2793.80,54,0
2016-02-13,Harangi,0.94,2793.90,50,0
2016-02-14,Harangi,0.94,2794.03,67,0
2016-02-15,Harangi,0.95,2794.12,60,0
2016-02-16,Harangi,0.95,2794.22,66,0
2016-02-17,Harangi,0.96,2794.29,49,0
2016-02-18,Harangi,0.96,2794.35,43,0
2016-02-19,Harangi,0.96,2794.42,49,0
2016-02-20,Harangi,0.97,2794.49,49,0
2016-02-21,Harangi,0.97,2794.55,43,0
2016-02-22,Harangi,0.97,2794.62,49,0
2016-02-23,Harangi,0.98,2794.67,37,0
2016-02-24,Harangi,0.98,2794.74,50,0
2016-02-25,Harangi,0.98,2794.79,38,0
2016-02-26,Harangi,0.99,2794.87,55,0
2016-02-27,Harangi,0.99,2794.90,27,0
2016-02-28,Harangi,0.99,2794.94,32,0
2016-02-29,Harangi,0.99,2794.94,38,0
2016-03-01,Harangi,0.99,2795.06,50,0
2016-03-02,Harangi,1.0,2795.08,50,0
2016-03-03,Harangi,1.0,2795.09,16,0
2016-03-04,Harangi,1.0,2795.10,15,0
2016-03-05,Harangi,1.0,2795.11,15,0
2016-03-06,Harangi,1.0,2795.12,15,0
2016-03-07,Harangi,1.0,2795.13,15,0
2016-03-08,Harangi,1.0,2795.14,15,0
2016-03-09,Harangi,1.0,2795.15,17,0
2016-03-10,Harangi,1.0,2795.16,17,0
2016-03-11,Harangi,1.0,2795.17,17,0
2016-03-12,Harangi,1.0,2795.18,17,0
2016-03-13,Harangi,1.0,2795.19,17,0
2016-03-14,Harangi,1.0,2795.20,17,0
2016-03-15,Harangi,1.0,2795.20,11,0
2016-03-16,Harangi,1.0,2795.20,11,0
2016-03-17,Harangi,1.0,2795.20,11,0
2016-03-18,Harangi,1.0,2795.21,17,0
2016-03-19,Harangi,1.0,2795.21,17,0
2016-03-20,Harangi,1.0,2795.21,12,0
2016-03-21,Harangi,1.0,2795.21,12,0
2016-03-22,Harangi,1.0,2795.22,18,0
2016-03-23,Harangi,1.0,2795.22,12,0
2016-03-24,Harangi,1.0,2795.22,12,0
2016-03-25,Harangi,1.0,2795.22,12,0
2016-03-26,Harangi,1.0,2795.22,12,0
2016-03-27,Harangi,1.0,2795.22,12,0
2016-03-28,Harangi,1.0,2795.22,12,0
2016-03-29,Harangi,1.0,2795.23,18,0
2016-03-30,Harangi,1.0,2795.23,12,0
2016-03-31,Harangi,1.0,2795.23,12,0
2016-04-01,Harangi,1.0,2795.23,12,0
2016-04-02,Harangi,1.0,2795.23,12,0
2016-04-03,Harangi,1.0,2795.23,13,0
2016-04-04,Harangi,1.0,2795.23,13,0
2016-04-05,Harangi,1.0,2795.23,13,0
2016-04-06,Harangi,1.0,2795.23,13,0
2016-04-07,Harangi,1.0,2795.24,18,0
