FLOW_DATE,RESERVOIR,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS,YEAR,MONTH,DATE,DAY,SEASON
2020-08-25,Harangi,8.22,2858.16,1051.0,1300.0,2020.0,8.0,25.0,236.0,MONSOON
2011-08-25,Kabini,18.88,2283.02,3771.0,5040.0,2011.0,8.0,25.0,236.0,MONSOON
2012-08-25,Kabini,16.53,2279.10,1316.0,2860.0,2012.0,8.0,25.0,236.0,MONSOON
2013-08-25,Kabini,17.32,2280.46,2579.0,3360.0,2013.0,8.0,25.0,236.0,MONSOON
2014-08-25,Kabini,18.68,2282.70,4177.0,3160.0,2014.0,8.0,25.0,236.0,MONSOON
2015-08-25,Kabini,16.25,2278.60,2983.0,6050.0,2015.0,8.0,25.0,236.0,MONSOON
2016-08-25,Kabini,15.22,2276.73,3496.0,4350.0,2016.0,8.0,25.0,236.0,MONSOON
2017-08-25,Kabini,11.72,2270.08,5266.0,3825.0,2017.0,8.0,25.0,236.0,MONSOON
2018-08-25,Kabini,18.67,2282.68,13116.0,12708.0,2018.0,8.0,25.0,236.0,MONSOON
2019-08-25,Kabini,19.38,2283.79,5170.0,6025.0,2019.0,8.0,25.0,236.0,MONSOON
2020-08-25,Kabini,19.46,2283.92,2473.0,2125.0,2020.0,8.0,25.0,236.0,MONSOON
2011-08-25,K.R.S,48.13,123.85,9975.0,10577.0,2011.0,8.0,25.0,236.0,MONSOON
2012-08-25,K.R.S,24.1,101.61,3038.0,4433.0,2012.0,8.0,25.0,236.0,MONSOON
2013-08-25,K.R.S,49.45,124.80,5251.0,3927.0,2013.0,8.0,25.0,236.0,MONSOON
2014-08-25,K.R.S,48.1,123.83,4569.0,6119.0,2014.0,8.0,25.0,236.0,MONSOON
2015-08-25,K.R.S,27.46,105.53,7334.0,16381.0,2015.0,8.0,25.0,236.0,MONSOON
2016-08-25,K.R.S,18.98,94.76,4175.0,10305.0,2016.0,8.0,25.0,236.0,MONSOON
2017-08-25,K.R.S,17.16,92,11433.0,8825.0,2017.0,8.0,25.0,236.0,MONSOON
2018-08-25,K.R.S,49.31,124.70,21170.0,19362.0,2018.0,8.0,25.0,236.0,MONSOON
2019-08-25,K.R.S,49.45,124.80,8342.0,8151.0,2019.0,8.0,25.0,236.0,MONSOON
2020-08-25,K.R.S,49.23,124.64,5450.0,5418.0,2020.0,8.0,25.0,236.0,MONSOON
2011-08-26,Hemavathi,33.58,2918.28,3109.0,6130.0,2011.0,8.0,26.0,237.0,MONSOON
2013-08-26,Hemavathi,36.92,2921.81,4613.0,4500.0,2013.0,8.0,26.0,237.0,MONSOON
2014-08-26,Hemavathi,36.81,2921.70,3550.0,4225.0,2014.0,8.0,26.0,237.0,MONSOON
2015-08-26,Hemavathi,24.48,2907,3060.0,9600.0,2015.0,8.0,26.0,237.0,MONSOON
2016-08-26,Hemavathi,20.68,2901.50,2063.0,6480.0,2016.0,8.0,26.0,237.0,MONSOON
2017-08-26,Hemavathi,16.07,2893.58,4215.0,6310.0,2017.0,8.0,26.0,237.0,MONSOON
2018-08-26,Hemavathi,34.52,2919.30,6691.0,7375.0,2018.0,8.0,26.0,237.0,MONSOON
2019-08-26,Hemavathi,36.57,2921.45,3935.0,5550.0,2019.0,8.0,26.0,237.0,MONSOON
2020-08-26,Hemavathi,36.62,2921.50,4692.0,4630.0,2020.0,8.0,26.0,237.0,MONSOON
2011-08-26,Harangi,8.42,2858.75,1799.0,2012.0,2011.0,8.0,26.0,237.0,MONSOON
2012-08-26,Harangi,7.7,2856.64,479.0,1600.0,2012.0,8.0,26.0,237.0,MONSOON
2013-08-26,Harangi,8.23,2858.19,3676.0,4358.0,2013.0,8.0,26.0,237.0,MONSOON
2014-08-26,Harangi,7.48,2856,988.0,1725.0,2014.0,8.0,26.0,237.0,MONSOON
2015-08-26,Harangi,7.1,2854.87,568.0,1929.0,2015.0,8.0,26.0,237.0,MONSOON
2016-08-26,Harangi,7.78,2856.88,2366.0,3100.0,2016.0,8.0,26.0,237.0,MONSOON
2017-08-26,Harangi,8.25,2858.26,6715.0,5500.0,2017.0,8.0,26.0,237.0,MONSOON
2018-08-26,Harangi,7.11,2854.88,4977.0,6275.0,2018.0,8.0,26.0,237.0,MONSOON
2019-08-26,Harangi,8.16,2858,2363.0,2150.0,2019.0,8.0,26.0,237.0,MONSOON
2020-08-26,Harangi,8.16,2858,1031.0,1625.0,2020.0,8.0,26.0,237.0,MONSOON
2011-08-26,Kabini,18.77,2282.84,3964.0,5040.0,2011.0,8.0,26.0,237.0,MONSOON
2012-08-26,Kabini,16.4,2278.87,1467.0,2860.0,2012.0,8.0,26.0,237.0,MONSOON
2013-08-26,Kabini,17.28,2280.40,3058.0,3360.0,2013.0,8.0,26.0,237.0,MONSOON
2014-08-26,Kabini,18.65,2282.65,3089.0,3240.0,2014.0,8.0,26.0,237.0,MONSOON
2015-08-26,Kabini,16.03,2278.20,2439.0,4913.0,2015.0,8.0,26.0,237.0,MONSOON
2016-08-26,Kabini,15.09,2276.50,3052.0,4350.0,2016.0,8.0,26.0,237.0,MONSOON
2017-08-26,Kabini,11.76,2270.16,3573.0,3025.0,2017.0,8.0,26.0,237.0,MONSOON
2018-08-26,Kabini,18.67,2282.68,11368.0,11250.0,2018.0,8.0,26.0,237.0,MONSOON
2019-08-26,Kabini,19.39,2283.81,4298.0,4025.0,2019.0,8.0,26.0,237.0,MONSOON
2020-08-26,Kabini,19.41,2283.84,1646.0,2125.0,2020.0,8.0,26.0,237.0,MONSOON
2011-08-26,K.R.S,48.09,123.82,11353.0,11637.0,2011.0,8.0,26.0,237.0,MONSOON
2012-08-26,K.R.S,23.9,101.37,3023.0,5173.0,2012.0,8.0,26.0,237.0,MONSOON
2013-08-26,K.R.S,49.45,124.80,4120.0,3927.0,2013.0,8.0,26.0,237.0,MONSOON
2014-08-26,K.R.S,47.83,123.63,3146.0,6119.0,2014.0,8.0,26.0,237.0,MONSOON
2015-08-26,K.R.S,27.12,105.15,9343.0,13179.0,2015.0,8.0,26.0,237.0,MONSOON
2016-08-26,K.R.S,18.6,94.20,5838.0,10131.0,2016.0,8.0,26.0,237.0,MONSOON
2017-08-26,K.R.S,17.24,92.12,10334.0,9357.0,2017.0,8.0,26.0,237.0,MONSOON
2018-08-26,K.R.S,48.78,124.32,20645.0,26590.0,2018.0,8.0,26.0,237.0,MONSOON
2019-08-26,K.R.S,49.45,124.80,8105.0,7651.0,2019.0,8.0,26.0,237.0,MONSOON
2020-08-26,K.R.S,49.09,124.54,3996.0,5418.0,2020.0,8.0,26.0,237.0,MONSOON
2011-08-27,Hemavathi,33.32,2918,3216.0,6130.0,2011.0,8.0,27.0,238.0,MONSOON
2012-08-27,Hemavathi,27.28,2910.79,2466.0,4702.0,2012.0,8.0,27.0,238.0,MONSOON
2013-08-27,Hemavathi,36.92,2921.81,4488.0,4375.0,2013.0,8.0,27.0,238.0,MONSOON
2014-08-27,Hemavathi,36.74,2921.62,3452.0,4245.0,2014.0,8.0,27.0,238.0,MONSOON
2015-08-27,Hemavathi,23.88,2906.16,3140.0,9600.0,2015.0,8.0,27.0,238.0,MONSOON
2016-08-27,Hemavathi,20.18,2900.75,2169.0,7880.0,2016.0,8.0,27.0,238.0,MONSOON
2017-08-27,Hemavathi,15.77,2893.06,2924.0,6260.0,2017.0,8.0,27.0,238.0,MONSOON
2018-08-27,Hemavathi,34.62,2919.41,6423.0,5175.0,2018.0,8.0,27.0,238.0,MONSOON
2019-08-27,Hemavathi,36.59,2921.47,4337.0,4050.0,2019.0,8.0,27.0,238.0,MONSOON
2020-08-27,Hemavathi,36.57,2921.45,4332.0,4830.0,2020.0,8.0,27.0,238.0,MONSOON
2011-08-27,Harangi,8.44,2858.81,2162.0,1905.0,2011.0,8.0,27.0,238.0,MONSOON
2012-08-27,Harangi,7.7,2856.64,479.0,1600.0,2012.0,8.0,27.0,238.0,MONSOON
2013-08-27,Harangi,8.19,2858.09,2999.0,3368.0,2013.0,8.0,27.0,238.0,MONSOON
2014-08-27,Harangi,7.39,2855.72,628.0,1725.0,2014.0,8.0,27.0,238.0,MONSOON
2015-08-27,Harangi,6.99,2854.55,802.0,2046.0,2015.0,8.0,27.0,238.0,MONSOON
2016-08-27,Harangi,7.68,2856.59,1664.0,2800.0,2016.0,8.0,27.0,238.0,MONSOON
2017-08-27,Harangi,8.31,2858.45,6245.0,5500.0,2017.0,8.0,27.0,238.0,MONSOON
2018-08-27,Harangi,7.3,2855.46,6071.0,3800.0,2018.0,8.0,27.0,238.0,MONSOON
2019-08-27,Harangi,8.19,2858.07,2100.0,1808.0,2019.0,8.0,27.0,238.0,MONSOON
2020-08-27,Harangi,8.14,2857.93,1033.0,1275.0,2020.0,8.0,27.0,238.0,MONSOON
2011-08-27,Kabini,18.67,2282.69,4186.0,5040.0,2011.0,8.0,27.0,238.0,MONSOON
2012-08-27,Kabini,16.4,2278.87,1467.0,2860.0,2012.0,8.0,27.0,238.0,MONSOON
2013-08-27,Kabini,17.12,2280.13,1618.0,3360.0,2013.0,8.0,27.0,238.0,MONSOON
2014-08-27,Kabini,18.57,2282.53,2581.0,3160.0,2014.0,8.0,27.0,238.0,MONSOON
2015-08-27,Kabini,15.88,2277.93,1966.0,3600.0,2015.0,8.0,27.0,238.0,MONSOON
2016-08-27,Kabini,14.97,2276.27,3052.0,4350.0,2016.0,8.0,27.0,238.0,MONSOON
2017-08-27,Kabini,11.82,2270.29,3859.0,3025.0,2017.0,8.0,27.0,238.0,MONSOON
2018-08-27,Kabini,18.72,2282.77,7021.0,6250.0,2018.0,8.0,27.0,238.0,MONSOON
2019-08-27,Kabini,19.43,2283.86,5940.0,5442.0,2019.0,8.0,27.0,238.0,MONSOON
2020-08-27,Kabini,19.34,2283.73,1420.0,2125.0,2020.0,8.0,27.0,238.0,MONSOON
2011-08-27,K.R.S,47.98,123.74,10560.0,11635.0,2011.0,8.0,27.0,238.0,MONSOON
2012-08-27,K.R.S,23.9,101.37,3023.0,5173.0,2012.0,8.0,27.0,238.0,MONSOON
2013-08-27,K.R.S,49.41,124.77,3636.0,3927.0,2013.0,8.0,27.0,238.0,MONSOON
2014-08-27,K.R.S,47.52,123.40,2659.0,6107.0,2014.0,8.0,27.0,238.0,MONSOON
2015-08-27,K.R.S,26.94,104.95,6959.0,8907.0,2015.0,8.0,27.0,238.0,MONSOON
2016-08-27,K.R.S,18.22,93.63,5651.0,9946.0,2016.0,8.0,27.0,238.0,MONSOON
2017-08-27,K.R.S,17.36,92.30,10786.0,9364.0,2017.0,8.0,27.0,238.0,MONSOON
2018-08-27,K.R.S,48.61,124.20,10162.0,11907.0,2018.0,8.0,27.0,238.0,MONSOON
2019-08-27,K.R.S,49.45,124.80,8193.0,8001.0,2019.0,8.0,27.0,238.0,MONSOON
2020-08-27,K.R.S,48.85,124.37,2865.0,5418.0,2020.0,8.0,27.0,238.0,MONSOON
2011-08-28,Hemavathi,33.24,2917.91,5293.0,6130.0,2011.0,8.0,28.0,239.0,MONSOON
2012-08-28,Hemavathi,27.78,2911.43,7264.0,4689.0,2012.0,8.0,28.0,239.0,MONSOON
2013-08-28,Hemavathi,36.87,2921.76,3932.0,4375.0,2013.0,8.0,28.0,239.0,MONSOON
2014-08-28,Hemavathi,36.74,2921.62,4147.0,4045.0,2014.0,8.0,28.0,239.0,MONSOON
2015-08-28,Hemavathi,23.42,2905.50,1908.0,7200.0,2015.0,8.0,28.0,239.0,MONSOON
2016-08-28,Hemavathi,19.64,2899.93,1716.0,7880.0,2016.0,8.0,28.0,239.0,MONSOON
2017-08-28,Hemavathi,15.7,2892.93,5056.0,5850.0,2017.0,8.0,28.0,239.0,MONSOON
2018-08-28,Hemavathi,34.85,2919.65,7093.0,4450.0,2018.0,8.0,28.0,239.0,MONSOON
2019-08-28,Hemavathi,36.62,2921.50,4451.0,4050.0,2019.0,8.0,28.0,239.0,MONSOON
2020-08-28,Hemavathi,36.42,2921.29,3102.0,4830.0,2020.0,8.0,28.0,239.0,MONSOON
2011-08-28,Harangi,8.42,2858.75,2529.0,2742.0,2011.0,8.0,28.0,239.0,MONSOON
2012-08-28,Harangi,7.91,2857.25,2347.0,1471.0,2012.0,8.0,28.0,239.0,MONSOON
2013-08-28,Harangi,8.2,2858.10,2645.0,2584.0,2013.0,8.0,28.0,239.0,MONSOON
2014-08-28,Harangi,7.33,2855.54,958.0,1725.0,2014.0,8.0,28.0,239.0,MONSOON
2015-08-28,Harangi,6.93,2854.37,2100.0,2795.0,2015.0,8.0,28.0,239.0,MONSOON
2016-08-28,Harangi,7.58,2856.29,1441.0,2608.0,2016.0,8.0,28.0,239.0,MONSOON
2017-08-28,Harangi,8.3,2858.41,7845.0,8000.0,2017.0,8.0,28.0,239.0,MONSOON
2018-08-28,Harangi,7.47,2855.96,6391.0,4400.0,2018.0,8.0,28.0,239.0,MONSOON
2019-08-28,Harangi,8.16,2858,2363.0,2150.0,2019.0,8.0,28.0,239.0,MONSOON
2020-08-28,Harangi,8.1,2857.81,1033.0,1470.0,2020.0,8.0,28.0,239.0,MONSOON
2011-08-28,Kabini,18.75,2282.81,6645.0,5540.0,2011.0,8.0,28.0,239.0,MONSOON
2012-08-28,Kabini,16.31,2278.70,2513.0,2860.0,2012.0,8.0,28.0,239.0,MONSOON
2013-08-28,Kabini,17.05,2280,2327.0,3110.0,2013.0,8.0,28.0,239.0,MONSOON
2014-08-28,Kabini,18.49,2282.40,2500.0,3160.0,2014.0,8.0,28.0,239.0,MONSOON
2015-08-28,Kabini,15.73,2277.65,1770.0,3459.0,2015.0,8.0,28.0,239.0,MONSOON
2016-08-28,Kabini,14.81,2275.99,2736.0,4350.0,2016.0,8.0,28.0,239.0,MONSOON
2017-08-28,Kabini,12.17,2270.98,7062.0,3025.0,2017.0,8.0,28.0,239.0,MONSOON
2018-08-28,Kabini,18.82,2282.92,7457.0,6250.0,2018.0,8.0,28.0,239.0,MONSOON
2019-08-28,Kabini,19.52,2284,9743.0,8567.0,2019.0,8.0,28.0,239.0,MONSOON
2020-08-28,Kabini,19.21,2283.53,1242.0,2625.0,2020.0,8.0,28.0,239.0,MONSOON
2011-08-28,K.R.S,47.87,123.66,10551.0,11627.0,2011.0,8.0,28.0,239.0,MONSOON
2012-08-28,K.R.S,23.88,101.34,6591.0,5160.0,2012.0,8.0,28.0,239.0,MONSOON
2013-08-28,K.R.S,49.27,124.67,2505.0,3927.0,2013.0,8.0,28.0,239.0,MONSOON
2014-08-28,K.R.S,47.15,123.13,1989.0,6069.0,2014.0,8.0,28.0,239.0,MONSOON
2015-08-28,K.R.S,26.92,104.92,8208.0,8392.0,2015.0,8.0,28.0,239.0,MONSOON
2016-08-28,K.R.S,17.92,93.18,6455.0,9794.0,2016.0,8.0,28.0,239.0,MONSOON
2017-08-28,K.R.S,17.58,92.65,12064.0,9382.0,2017.0,8.0,28.0,239.0,MONSOON
2018-08-28,K.R.S,48.96,124.45,8944.0,4713.0,2018.0,8.0,28.0,239.0,MONSOON
2019-08-28,K.R.S,49.45,124.80,8840.0,8649.0,2019.0,8.0,28.0,239.0,MONSOON
2020-08-28,K.R.S,48.5,124.12,1573.0,5417.0,2020.0,8.0,28.0,239.0,MONSOON
2011-08-29,Hemavathi,33.2,2917.87,5807.0,6130.0,2011.0,8.0,29.0,240.0,MONSOON
2012-08-29,Hemavathi,27.79,2911.45,4975.0,4719.0,2012.0,8.0,29.0,240.0,MONSOON
2013-08-29,Hemavathi,36.83,2921.72,4043.0,4375.0,2013.0,8.0,29.0,240.0,MONSOON
2014-08-29,Hemavathi,36.79,2921.68,4818.0,4045.0,2014.0,8.0,29.0,240.0,MONSOON
2015-08-29,Hemavathi,23.12,2905.08,2312.0,5630.0,2015.0,8.0,29.0,240.0,MONSOON
2016-08-29,Hemavathi,19.24,2899.22,3319.0,7880.0,2016.0,8.0,29.0,240.0,MONSOON
2017-08-29,Hemavathi,15.88,2893.25,7996.0,5860.0,2017.0,8.0,29.0,240.0,MONSOON
2018-08-29,Hemavathi,35.0,2919.82,6241.0,4350.0,2018.0,8.0,29.0,240.0,MONSOON
2019-08-29,Hemavathi,36.67,2921.55,4825.0,4200.0,2019.0,8.0,29.0,240.0,MONSOON
2020-08-29,Hemavathi,36.23,2921.10,2944.0,5010.0,2020.0,8.0,29.0,240.0,MONSOON
2011-08-29,Harangi,8.41,2858.73,2594.0,2650.0,2011.0,8.0,29.0,240.0,MONSOON
2012-08-29,Harangi,8.03,2857.62,2904.0,1440.0,2012.0,8.0,29.0,240.0,MONSOON
2013-08-29,Harangi,8.29,2858.39,3020.0,1858.0,2013.0,8.0,29.0,240.0,MONSOON
2014-08-29,Harangi,7.37,2855.67,2237.0,1725.0,2014.0,8.0,29.0,240.0,MONSOON
2015-08-29,Harangi,6.81,2854,612.0,2051.0,2015.0,8.0,29.0,240.0,MONSOON
2016-08-29,Harangi,7.5,2856.03,1542.0,2591.0,2016.0,8.0,29.0,240.0,MONSOON
2017-08-29,Harangi,8.22,2858.18,9760.0,11660.0,2017.0,8.0,29.0,240.0,MONSOON
2018-08-29,Harangi,7.61,2856.36,7199.0,5600.0,2018.0,8.0,29.0,240.0,MONSOON
2019-08-29,Harangi,8.17,2858.01,1590.0,1650.0,2019.0,8.0,29.0,240.0,MONSOON
2020-08-29,Harangi,8.04,2857.63,1029.0,1620.0,2020.0,8.0,29.0,240.0,MONSOON
2011-08-29,Kabini,18.77,2282.85,6565.0,6040.0,2011.0,8.0,29.0,240.0,MONSOON
2012-08-29,Kabini,16.31,2278.70,2964.0,2860.0,2012.0,8.0,29.0,240.0,MONSOON
2013-08-29,Kabini,16.99,2279.90,2308.0,2860.0,2013.0,8.0,29.0,240.0,MONSOON
2014-08-29,Kabini,18.55,2282.49,3451.0,3160.0,2014.0,8.0,29.0,240.0,MONSOON
2015-08-29,Kabini,15.54,2277.32,1341.0,3350.0,2015.0,8.0,29.0,240.0,MONSOON
2016-08-29,Kabini,14.68,2275.75,3002.0,4350.0,2016.0,8.0,29.0,240.0,MONSOON
2017-08-29,Kabini,12.81,2272.25,10595.0,3025.0,2017.0,8.0,29.0,240.0,MONSOON
2018-08-29,Kabini,18.81,2282.91,9296.0,9250.0,2018.0,8.0,29.0,240.0,MONSOON
2019-08-29,Kabini,19.3,2283.66,10590.0,13025.0,2019.0,8.0,29.0,240.0,MONSOON
2020-08-29,Kabini,19.08,2283.33,1241.0,2625.0,2020.0,8.0,29.0,240.0,MONSOON
2011-08-29,K.R.S,47.82,123.62,11179.0,11622.0,2011.0,8.0,29.0,240.0,MONSOON
2012-08-29,K.R.S,24.01,101.50,6787.0,5161.0,2012.0,8.0,29.0,240.0,MONSOON
2013-08-29,K.R.S,49.05,124.51,1536.0,3927.0,2013.0,8.0,29.0,240.0,MONSOON
2014-08-29,K.R.S,46.77,122.85,1906.0,6057.0,2014.0,8.0,29.0,240.0,MONSOON
2015-08-29,K.R.S,26.78,104.76,7250.0,8756.0,2015.0,8.0,29.0,240.0,MONSOON
2016-08-29,K.R.S,17.66,92.78,6810.0,9688.0,2016.0,8.0,29.0,240.0,MONSOON
2017-08-29,K.R.S,18.23,93.65,16540.0,8903.0,2017.0,8.0,29.0,240.0,MONSOON
2018-08-29,K.R.S,49.42,124.78,10237.0,4714.0,2018.0,8.0,29.0,240.0,MONSOON
2019-08-29,K.R.S,49.45,124.80,8840.0,8649.0,2019.0,8.0,29.0,240.0,MONSOON
2020-08-29,K.R.S,48.16,123.87,1600.0,5403.0,2020.0,8.0,29.0,240.0,MONSOON
2011-08-30,Hemavathi,33.38,2918.07,8303.0,6130.0,2011.0,8.0,30.0,241.0,MONSOON
2012-08-30,Hemavathi,28.01,2911.73,7293.0,4718.0,2012.0,8.0,30.0,241.0,MONSOON
2013-08-30,Hemavathi,36.83,2921.72,4490.0,4375.0,2013.0,8.0,30.0,241.0,MONSOON
2014-08-30,Hemavathi,36.79,2921.68,4147.0,4045.0,2014.0,8.0,30.0,241.0,MONSOON
2015-08-30,Hemavathi,22.89,2904.75,2068.0,4630.0,2015.0,8.0,30.0,241.0,MONSOON
2016-08-30,Hemavathi,18.94,2898.68,1428.0,4880.0,2016.0,8.0,30.0,241.0,MONSOON
2017-08-30,Hemavathi,16.14,2893.70,8966.0,5980.0,2017.0,8.0,30.0,241.0,MONSOON
2018-08-30,Hemavathi,35.33,2920.16,7591.0,3800.0,2018.0,8.0,30.0,241.0,MONSOON
2019-08-30,Hemavathi,36.72,2921.60,5075.0,4450.0,2019.0,8.0,30.0,241.0,MONSOON
2020-08-30,Hemavathi,35.92,2920.78,1649.0,5170.0,2020.0,8.0,30.0,241.0,MONSOON
2011-08-30,Harangi,8.37,2858.60,3337.0,3824.0,2011.0,8.0,30.0,241.0,MONSOON
2012-08-30,Harangi,8.2,2858.10,5798.0,3896.0,2012.0,8.0,30.0,241.0,MONSOON
2013-08-30,Harangi,8.33,2858.50,2684.0,2230.0,2013.0,8.0,30.0,241.0,MONSOON
2014-08-30,Harangi,7.51,2856.07,3295.0,1725.0,2014.0,8.0,30.0,241.0,MONSOON
2015-08-30,Harangi,6.77,2853.82,2250.0,2700.0,2015.0,8.0,30.0,241.0,MONSOON
2016-08-30,Harangi,7.4,2855.75,1097.0,2500.0,2016.0,8.0,30.0,241.0,MONSOON
2017-08-30,Harangi,7.88,2857.16,8071.0,13066.0,2017.0,8.0,30.0,241.0,MONSOON
2018-08-30,Harangi,7.61,2856.36,6683.0,6650.0,2018.0,8.0,30.0,241.0,MONSOON
2019-08-30,Harangi,8.16,2858,2680.0,1700.0,2019.0,8.0,30.0,241.0,MONSOON
2020-08-30,Harangi,7.97,2857.43,1025.0,1775.0,2020.0,8.0,30.0,241.0,MONSOON
2011-08-30,Kabini,18.88,2283.02,7513.0,6040.0,2011.0,8.0,30.0,241.0,MONSOON
2012-08-30,Kabini,16.45,2278.95,4575.0,2860.0,2012.0,8.0,30.0,241.0,MONSOON
2013-08-30,Kabini,16.89,2279.73,1846.0,2860.0,2013.0,8.0,30.0,241.0,MONSOON
2014-08-30,Kabini,18.59,2282.56,4612.0,3160.0,2014.0,8.0,30.0,241.0,MONSOON
2015-08-30,Kabini,15.35,2276.98,1278.0,3350.0,2015.0,8.0,30.0,241.0,MONSOON
2016-08-30,Kabini,14.61,2275.61,3172.0,3892.0,2016.0,8.0,30.0,241.0,MONSOON
2017-08-30,Kabini,13.9,2274.30,14930.0,2250.0,2017.0,8.0,30.0,241.0,MONSOON
2018-08-30,Kabini,18.89,2283.04,12489.0,11417.0,2018.0,8.0,30.0,241.0,MONSOON
2019-08-30,Kabini,19.34,2283.73,6673.0,6025.0,2019.0,8.0,30.0,241.0,MONSOON
2020-08-30,Kabini,18.95,2283.12,1166.0,2625.0,2020.0,8.0,30.0,241.0,MONSOON
2011-08-30,K.R.S,47.65,123.50,9893.0,11601.0,2011.0,8.0,30.0,241.0,MONSOON
2012-08-30,K.R.S,24.13,101.65,6700.0,5175.0,2012.0,8.0,30.0,241.0,MONSOON
2013-08-30,K.R.S,48.75,124.30,729.0,3927.0,2013.0,8.0,30.0,241.0,MONSOON
2014-08-30,K.R.S,46.43,122.60,2332.0,6018.0,2014.0,8.0,30.0,241.0,MONSOON
2015-08-30,K.R.S,26.47,104.41,4367.0,7805.0,2015.0,8.0,30.0,241.0,MONSOON
2016-08-30,K.R.S,17.46,92.47,7373.0,9583.0,2016.0,8.0,30.0,241.0,MONSOON
2017-08-30,K.R.S,19.7,95.80,27680.0,10649.0,2017.0,8.0,30.0,241.0,MONSOON
2018-08-30,K.R.S,49.45,124.80,9880.0,9364.0,2018.0,8.0,30.0,241.0,MONSOON
2019-08-30,K.R.S,49.45,124.80,8740.0,8549.0,2019.0,8.0,30.0,241.0,MONSOON
2020-08-30,K.R.S,47.83,123.63,1752.0,5360.0,2020.0,8.0,30.0,241.0,MONSOON
2011-08-31,Hemavathi,33.83,2918.55,9990.0,4755.0,2011.0,8.0,31.0,242.0,MONSOON
2012-08-31,Hemavathi,28.21,2912,7206.0,4719.0,2012.0,8.0,31.0,242.0,MONSOON
2013-08-31,Hemavathi,36.74,2921.62,3422.0,4425.0,2013.0,8.0,31.0,242.0,MONSOON
2014-08-31,Hemavathi,36.98,2921.87,6295.0,4070.0,2014.0,8.0,31.0,242.0,MONSOON
2015-08-31,Hemavathi,22.66,2904.41,1996.0,4630.0,2015.0,8.0,31.0,242.0,MONSOON
2016-08-31,Hemavathi,18.65,2898.16,1556.0,4880.0,2016.0,8.0,31.0,242.0,MONSOON
2017-08-31,Hemavathi,16.49,2894.33,9995.0,5840.0,2017.0,8.0,31.0,242.0,MONSOON
2018-08-31,Hemavathi,35.49,2920.33,6321.0,4350.0,2018.0,8.0,31.0,242.0,MONSOON
2019-08-31,Hemavathi,36.69,2921.57,4203.0,4475.0,2019.0,8.0,31.0,242.0,MONSOON
2020-08-31,Hemavathi,35.68,2920.53,2492.0,5230.0,2020.0,8.0,31.0,242.0,MONSOON
2011-08-31,Harangi,8.44,2858.81,4562.0,3717.0,2011.0,8.0,31.0,242.0,MONSOON
2012-08-31,Harangi,8.11,2857.86,5225.0,6150.0,2012.0,8.0,31.0,242.0,MONSOON
2013-08-31,Harangi,8.28,2858.36,1927.0,2451.0,2013.0,8.0,31.0,242.0,MONSOON
2014-08-31,Harangi,8.08,2857.75,1927.0,2451.0,2014.0,8.0,31.0,242.0,MONSOON
2015-08-31,Harangi,6.71,2853.57,2125.0,2756.0,2015.0,8.0,31.0,242.0,MONSOON
2016-08-31,Harangi,7.32,2855.52,1611.0,2500.0,2016.0,8.0,31.0,242.0,MONSOON
2017-08-31,Harangi,8.08,2857.75,7746.0,5436.0,2017.0,8.0,31.0,242.0,MONSOON
2018-08-31,Harangi,7.37,2855.67,4330.0,7000.0,2018.0,8.0,31.0,242.0,MONSOON
2019-08-31,Harangi,8.22,2858.16,2345.0,1700.0,2019.0,8.0,31.0,242.0,MONSOON
2020-08-31,Harangi,7.91,2857.26,1025.0,1660.0,2020.0,8.0,31.0,242.0,MONSOON
2011-08-31,Kabini,19.21,2283.53,12475.0,8403.0,2011.0,8.0,31.0,242.0,MONSOON
2012-08-31,Kabini,16.9,2279.75,8235.0,2860.0,2012.0,8.0,31.0,242.0,MONSOON
2013-08-31,Kabini,16.82,2279.60,2109.0,2860.0,2013.0,8.0,31.0,242.0,MONSOON
2014-08-31,Kabini,19.07,2283.32,9052.0,3160.0,2014.0,8.0,31.0,242.0,MONSOON
2015-08-31,Kabini,15.2,2276.70,778.0,2450.0,2015.0,8.0,31.0,242.0,MONSOON
2016-08-31,Kabini,14.56,2275.53,3507.0,3850.0,2016.0,8.0,31.0,242.0,MONSOON
2017-08-31,Kabini,14.66,2275.70,12195.0,3333.0,2017.0,8.0,31.0,242.0,MONSOON
2018-08-31,Kabini,18.81,2282.91,10749.0,11583.0,2018.0,8.0,31.0,242.0,MONSOON
2019-08-31,Kabini,19.43,2283.86,7125.0,6025.0,2019.0,8.0,31.0,242.0,MONSOON
2020-08-31,Kabini,18.79,2282.88,971.0,2625.0,2020.0,8.0,31.0,242.0,MONSOON
2011-08-31,K.R.S,47.79,123.60,13370.0,11598.0,2011.0,8.0,31.0,242.0,MONSOON
2012-08-31,K.R.S,24.73,102.37,12177.0,5190.0,2012.0,8.0,31.0,242.0,MONSOON
2013-08-31,K.R.S,48.48,124.10,890.0,3927.0,2013.0,8.0,31.0,242.0,MONSOON
2014-08-31,K.R.S,46.19,122.42,3405.0,6007.0,2014.0,8.0,31.0,242.0,MONSOON
2015-08-31,K.R.S,26.15,104.05,3382.0,6921.0,2015.0,8.0,31.0,242.0,MONSOON
2016-08-31,K.R.S,17.54,92.58,8605.0,7701.0,2016.0,8.0,31.0,242.0,MONSOON
